, ,assets_size,assets_stablecoins,assets_usdc,dt,stablecoins_ratio,usdc_ratio
1368,1.0,127286269.77426015,2003948.165416924,2003948.165416924,2020-06-22T00:00:00Z,0.01574363180703535,0.01574363180703535
1369,1.0,124659088.22109812,2004846.9583139808,2004846.9583139808,2020-06-21T00:00:00Z,0.01608263775167471,0.01608263775167471
1370,1.0,125513007.5441471,1872170.0847009066,1872170.0847009066,2020-06-20T00:00:00Z,0.014916143922711773,0.014916143922711773
1371,1.0,123697336.67964317,1545346.4374670687,1545346.4374670687,2020-06-19T00:00:00Z,0.012492964512803337,0.012492964512803337
1372,1.0,119144563.79556115,1744408.2366234406,1744408.2366234406,2020-06-18T00:00:00Z,0.01464110640932516,0.01464110640932516
1373,1.0,117605480.34560864,1904690.494211814,1904690.494211814,2020-06-17T00:00:00Z,0.01619559299970101,0.01619559299970101
1374,1.0,116531087.59615226,1708102.099752269,1708102.099752269,2020-06-16T00:00:00Z,0.01465790918962185,0.01465790918962185
1375,1.0,115042757.51549068,1764605.4187467375,1764605.4187467375,2020-06-15T00:00:00Z,0.015338691951200238,0.015338691951200238
1376,1.0,116736581.30202925,1448834.5464423357,1448834.5464423357,2020-06-14T00:00:00Z,0.01241114422131146,0.01241114422131146
1377,1.0,123390059.04136497,761584.0214810856,761584.0214810856,2020-06-13T00:00:00Z,0.006172166764469852,0.006172166764469852
1378,1.0,123382915.37662628,796624.6931829839,796624.6931829839,2020-06-12T00:00:00Z,0.006456523504500501,0.006456523504500501
1379,1.0,125158335.44775724,796478.3854819107,796478.3854819107,2020-06-11T00:00:00Z,0.006363766205682492,0.006363766205682492
1380,1.0,120906110.21529987,1147455.3870604818,1147455.3870604818,2020-06-10T00:00:00Z,0.009490466486906126,0.009490466486906126
1381,1.0,120653727.37137961,1149702.1429007074,1149671.1429007074,2020-06-09T00:00:00Z,0.009528940116055042,0.009528683182426256
1382,1.0,122874775.64546207,1153682.3918999282,1153651.3918999282,2020-06-08T00:00:00Z,0.009389090526022338,0.009388838236650194
1383,1.0,134857975.46416166,1154449.3950138502,1154418.3950138502,2020-06-07T00:00:00Z,0.008560482915751939,0.008560253044289808
1384,1.0,131891765.55871041,1257814.8622958462,1257783.8622958462,2020-06-06T00:00:00Z,0.009536720180881508,0.009536485139672767
1385,1.0,131783573.04697278,1279409.960195172,1279378.960195172,2020-06-05T00:00:00Z,0.009708417601783651,0.009708182367609291
1386,1.0,131652562.64613858,1279362.7022706391,1279332.7022706391,2020-06-04T00:00:00Z,0.009717719705231756,0.009717491832720982
1387,1.0,131831193.51953736,1279844.7208708157,1279844.7208708157,2020-06-03T00:00:00Z,0.009708208555975357,0.009708208555975357
1388,1.0,121421614.99178988,1279818.5265458627,1279818.5265458627,2020-06-02T00:00:00Z,0.010540285818405559,0.010540285818405559
1389,1.0,124455296.84536938,1265292.5303962477,1265292.5303962477,2020-06-01T00:00:00Z,0.010166642661809099,0.010166642661809099
1390,1.0,129988074.34639934,1290351.2250917673,1290351.2250917673,2020-05-31T00:00:00Z,0.009926689287304686,0.009926689287304686
1391,1.0,125190643.33445132,2911330.407042042,2911330.407042042,2020-05-30T00:00:00Z,0.023255175702423046,0.023255175702423046
1392,1.0,121748858.17905979,4451366.203889287,4451366.203889287,2020-05-29T00:00:00Z,0.0365618722874799,0.0365618722874799
1393,1.0,120260082.0125316,5070313.61948598,5070313.61948598,2020-05-28T00:00:00Z,0.042161235337903995,0.042161235337903995
1394,1.0,120164611.17822485,5482106.22335325,5482106.22335325,2020-05-27T00:00:00Z,0.04562163659999982,0.04562163659999982
1395,1.0,119707232.83160244,5816142.960948044,5816142.960948044,2020-05-26T00:00:00Z,0.04858639551989206,0.04858639551989206
1396,1.0,120485432.49380423,5935853.350595956,5935853.350595956,2020-05-25T00:00:00Z,0.0492661496725025,0.0492661496725025
1397,1.0,120558050.17775112,5935731.691097716,5935731.691097716,2020-05-24T00:00:00Z,0.049235465257990295,0.049235465257990295
1398,1.0,120610457.41551346,6096703.042116232,6096703.042116232,2020-05-23T00:00:00Z,0.050548710060128225,0.050548710060128225
1399,1.0,123672930.9931153,9308713.21912877,9308713.21912877,2020-05-22T00:00:00Z,0.07526880089586438,0.07526880089586438
1400,1.0,118794517.99377254,9557816.961897202,9557816.961897202,2020-05-21T00:00:00Z,0.0804567173916076,0.0804567173916076
1401,1.0,119784152.73551975,9873907.224948416,9873907.224948416,2020-05-20T00:00:00Z,0.08243083078568617,0.08243083078568617
1402,1.0,114223260.11670354,10196388.338461228,10196388.338461228,2020-05-19T00:00:00Z,0.08926718015265395,0.08926718015265395
1403,1.0,113877301.01315533,10253131.57743123,10253131.57743123,2020-05-18T00:00:00Z,0.09003665775540964,0.09003665775540964
1404,1.0,110290223.10219899,10255219.239063537,10255219.239063537,2020-05-17T00:00:00Z,0.09298393774723505,0.09298393774723505
1405,1.0,109765623.53716701,10240898.80777154,10240898.80777154,2020-05-16T00:00:00Z,0.09329786938534482,0.09329786938534482
1406,1.0,109357955.6806633,9958942.563759912,9958942.563759912,2020-05-15T00:00:00Z,0.09106738052822666,0.09106738052822666
1407,1.0,109172693.86346766,9970094.60009942,9970094.60009942,2020-05-14T00:00:00Z,0.09132406875081885,0.09132406875081885
1408,1.0,107433902.53541498,9928766.125099847,9928766.125099847,2020-05-13T00:00:00Z,0.09241743891623862,0.09241743891623862
1409,1.0,108318758.87767218,11264654.815352468,11264654.815352468,2020-05-12T00:00:00Z,0.10399541992605363,0.10399541992605363
1410,1.0,108647501.21126492,11642737.8945155,11642737.8945155,2020-05-11T00:00:00Z,0.10716065960758923,0.10716065960758923
1411,1.0,109337494.14873864,12015884.304322666,12015884.304322666,2020-05-10T00:00:00Z,0.10989719855822473,0.10989719855822473
1412,1.0,112201221.60009594,10866664.52816233,10866664.52816233,2020-05-09T00:00:00Z,0.09684978802541877,0.09684978802541877
1413,1.0,111369210.45600711,10917732.844823467,10917732.844823467,2020-05-08T00:00:00Z,0.09803187793215229,0.09803187793215229
1414,1.0,111711632.15077475,11692033.845889235,11692033.845889235,2020-05-07T00:00:00Z,0.10466263558040896,0.10466263558040896
1415,1.0,111375395.38999282,11758136.05075418,11758136.05075418,2020-05-06T00:00:00Z,0.10557211500423243,0.10557211500423243
1416,1.0,111579869.54970527,12082832.860393856,12082832.860393856,2020-05-05T00:00:00Z,0.10828864479906333,0.10828864479906333
1417,1.0,111147789.25858438,11863844.970732713,11863844.970732713,2020-05-04T00:00:00Z,0.10673936971550176,0.10673936971550176
1418,1.0,111013313.3128446,11932965.630165337,11932965.630165337,2020-05-03T00:00:00Z,0.10749130238584324,0.10749130238584324
1419,1.0,108452022.8935372,9216354.294377353,9216354.294377353,2020-05-02T00:00:00Z,0.08498093487315272,0.08498093487315272
1420,1.0,98691972.19587521,905430.9250372595,905430.9250372595,2020-05-01T00:00:00Z,0.009174311799547781,0.009174311799547781
1421,1.0,99737116.85066007,830380.1719371232,830380.1719371232,2020-04-30T00:00:00Z,0.008325688551640016,0.008325688551640016
1422,1.0,99792902.28325045,842889.5235789653,842889.5235789653,2020-04-29T00:00:00Z,0.008446387511473735,0.008446387511473735
1423,1.0,97258396.00918545,2498881.560324637,2498881.560324637,2020-04-28T00:00:00Z,0.025693222003050856,0.025693222003050856
1424,1.0,96802675.540502,2500392.0273361006,2500392.0273361006,2020-04-27T00:00:00Z,0.02582978221805391,0.02582978221805391
1425,1.0,97002505.18201338,2531923.377295807,2531923.377295807,2020-04-26T00:00:00Z,0.026101628741906833,0.026101628741906833
1426,1.0,95943229.9722871,2775246.853573617,2775246.853573617,2020-04-25T00:00:00Z,0.02892592686711963,0.02892592686711963
1427,1.0,95386935.43684791,2701542.5826992937,2701542.5826992937,2020-04-24T00:00:00Z,0.028321934972823225,0.028321934972823225
1428,1.0,93328707.7599537,2746711.793591072,2746711.793591072,2020-04-23T00:00:00Z,0.029430513499187818,0.029430513499187818
1429,1.0,89565491.78272055,895889.0656374786,895889.0656374786,2020-04-22T00:00:00Z,0.010002614263659056,0.010002614263659056
1430,1.0,89449427.36162692,938686.6611942095,938686.6611942095,2020-04-21T00:00:00Z,0.01049404885957826,0.01049404885957826
1431,1.0,88330900.78750113,937781.4597001177,937781.4597001177,2020-04-20T00:00:00Z,0.010616686248407583,0.010616686248407583
1432,1.0,87283323.69722882,835645.5583016287,835645.5583016287,2020-04-19T00:00:00Z,0.00957394291262719,0.00957394291262719
1433,1.0,83192270.26386876,742569.2310679832,742569.2310679832,2020-04-18T00:00:00Z,0.00892594021911779,0.00892594021911779
1434,1.0,81484225.13927782,855931.4101184562,855931.4101184562,2020-04-17T00:00:00Z,0.010504259059412371,0.010504259059412371
1435,1.0,81486034.86235404,962513.3658834203,962513.3658834203,2020-04-16T00:00:00Z,0.011812003952693181,0.011812003952693181
1436,1.0,80856168.10095498,897455.1548086652,897455.1548086652,2020-04-15T00:00:00Z,0.011099402505546951,0.011099402505546951
1437,1.0,80522780.50041321,899903.7112026063,899903.7112026063,2020-04-14T00:00:00Z,0.011175765486612678,0.011175765486612678
1438,1.0,80220544.36594707,899563.9398653925,899563.9398653925,2020-04-13T00:00:00Z,0.011213635446822643,0.011213635446822643
1439,1.0,80272624.34884045,899248.4311246534,899248.4311246534,2020-04-12T00:00:00Z,0.011202429700277306,0.011202429700277306
1440,1.0,80163530.67493317,849025.8819584931,849025.8819584931,2020-04-11T00:00:00Z,0.010591173752081011,0.010591173752081011
1441,1.0,80207500.89002922,884329.002278597,884329.002278597,2020-04-10T00:00:00Z,0.011025514976349673,0.011025514976349673
1442,1.0,80226136.08281922,884054.2253614301,884054.2253614301,2020-04-09T00:00:00Z,0.011019528903259173,0.011019528903259173
1443,1.0,79615068.26013716,883700.6052347377,883700.6052347377,2020-04-08T00:00:00Z,0.01109966523356235,0.01109966523356235
1444,1.0,80290698.58079804,887163.4583383107,887163.4583383107,2020-04-07T00:00:00Z,0.011049392694541589,0.011049392694541589
1445,1.0,86685335.49398485,2560705.780033393,2560705.780033393,2020-04-06T00:00:00Z,0.029540241904134776,0.029540241904134776
1446,1.0,86294905.38547572,3303106.549391527,3303106.549391527,2020-04-05T00:00:00Z,0.03827695893096688,0.03827695893096688
1447,1.0,86972313.89099637,4071198.003297923,4071198.003297923,2020-04-04T00:00:00Z,0.046810275835599977,0.046810275835599977
1448,1.0,86141577.5634057,4403837.94290775,4403837.94290775,2020-04-03T00:00:00Z,0.05112325624250664,0.05112325624250664
1449,1.0,86006493.8485386,4434694.587886443,4434694.587886443,2020-04-02T00:00:00Z,0.05156232267410115,0.05156232267410115
1450,1.0,82982032.47207358,4439322.3166606445,4439322.3166606445,2020-04-01T00:00:00Z,0.053497391958369236,0.053497391958369236
1451,1.0,83316231.70835473,4437335.875995803,4437335.875995803,2020-03-31T00:00:00Z,0.053258960289137014,0.053258960289137014
1452,1.0,82025616.46109858,4358233.850681427,4358233.850681427,2020-03-30T00:00:00Z,0.05313259489794094,0.05313259489794094
1453,1.0,81405904.57528703,4711912.116999853,4711912.116999853,2020-03-29T00:00:00Z,0.05788169963325095,0.05788169963325095
1454,1.0,81755467.19130898,5033746.911548026,5033746.911548026,2020-03-28T00:00:00Z,0.06157076810250482,0.06157076810250482
1455,1.0,81150995.74564898,4962038.1041671205,4962038.1041671205,2020-03-27T00:00:00Z,0.0611457451455014,0.0611457451455014
1456,1.0,80665296.31184672,5056173.633777573,5056173.633777573,2020-03-26T00:00:00Z,0.0626809032502743,0.0626809032502743
1457,1.0,80067216.7590078,6740193.417786325,6740193.417786325,2020-03-25T00:00:00Z,0.08418168746983495,0.08418168746983495
1458,1.0,79521689.92599253,6618501.895554972,6618501.895554972,2020-03-24T00:00:00Z,0.08322888889452086,0.08322888889452086
1459,1.0,79700106.71954924,7559791.002235166,7559791.002235166,2020-03-23T00:00:00Z,0.09485295959310006,0.09485295959310006
1460,1.0,79576356.37972671,6678013.660720123,6678013.660720123,2020-03-22T00:00:00Z,0.08391957064298874,0.08391957064298874
1461,1.0,79906082.964261,6688789.173027172,6688789.173027172,2020-03-21T00:00:00Z,0.08370813491156634,0.08370813491156634
1462,1.0,79885789.5153662,6725341.685509238,6725341.685509238,2020-03-20T00:00:00Z,0.08418695898618621,0.08418695898618621
1463,1.0,77644700.44597767,6495557.978752253,6495557.978752253,2020-03-19T00:00:00Z,0.0836574542942776,0.0836574542942776
1464,1.0,74918387.47971334,4986674.259059437,4986674.259059437,2020-03-18T00:00:00Z,0.06656142005738906,0.06656142005738906
1465,1.0,73683014.96989767,1178612.408697568,1178612.408697568,2020-03-17T00:00:00Z,0.015995713655027232,0.015995713655027232
1466,1.0,72158209.04986039,,,2020-03-16T00:00:00Z,,
1467,1.0,80287302.35861298,,,2020-03-15T00:00:00Z,,
1468,1.0,78641301.93207076,,,2020-03-14T00:00:00Z,,
1469,1.0,81489962.23551936,,,2020-03-13T00:00:00Z,,
1470,1.0,95058307.13995565,,,2020-03-12T00:00:00Z,,
1471,1.0,116545554.77856852,,,2020-03-11T00:00:00Z,,
1472,1.0,118575055.56378512,,,2020-03-10T00:00:00Z,,
1473,1.0,118893634.99589765,,,2020-03-09T00:00:00Z,,
1474,1.0,121530986.62127466,,,2020-03-08T00:00:00Z,,
1475,1.0,121870189.28273588,,,2020-03-07T00:00:00Z,,
1476,1.0,121270868.51448986,,,2020-03-06T00:00:00Z,,
1477,1.0,117701602.83728194,,,2020-03-05T00:00:00Z,,
1478,1.0,117803206.51863526,,,2020-03-04T00:00:00Z,,
1479,1.0,117527976.43753368,,,2020-03-03T00:00:00Z,,
1480,1.0,117480322.86895193,,,2020-03-02T00:00:00Z,,
1481,1.0,116988890.06841834,,,2020-03-01T00:00:00Z,,
1482,1.0,119275347.31668499,,,2020-02-29T00:00:00Z,,
1483,1.0,119681165.76891188,,,2020-02-28T00:00:00Z,,
1484,1.0,122039356.88511777,,,2020-02-27T00:00:00Z,,
1485,1.0,122356504.85150884,,,2020-02-26T00:00:00Z,,
1486,1.0,123910877.27729389,,,2020-02-25T00:00:00Z,,
1487,1.0,121828316.57944149,,,2020-02-24T00:00:00Z,,
1488,1.0,121243113.93877232,,,2020-02-23T00:00:00Z,,
1489,1.0,120327663.17348139,,,2020-02-22T00:00:00Z,,
1490,1.0,120535574.36208408,,,2020-02-21T00:00:00Z,,
1491,1.0,120306040.56821635,,,2020-02-20T00:00:00Z,,
1492,1.0,120431213.1441025,,,2020-02-19T00:00:00Z,,
1493,1.0,121853758.0408777,,,2020-02-18T00:00:00Z,,
1494,1.0,125757055.32508336,,,2020-02-17T00:00:00Z,,
1495,1.0,126645417.42749919,,,2020-02-16T00:00:00Z,,
1496,1.0,125405625.42519334,,,2020-02-15T00:00:00Z,,
1497,1.0,124001370.19913812,,,2020-02-14T00:00:00Z,,
1498,1.0,121572931.24555531,,,2020-02-13T00:00:00Z,,
1499,1.0,118987549.48843265,,,2020-02-12T00:00:00Z,,
1500,1.0,117028893.05299576,,,2020-02-11T00:00:00Z,,
1501,1.0,115538065.17889075,,,2020-02-10T00:00:00Z,,
1502,1.0,115105934.98216373,,,2020-02-09T00:00:00Z,,
1503,1.0,114060100.05578819,,,2020-02-08T00:00:00Z,,
1504,1.0,113002155.61272125,,,2020-02-07T00:00:00Z,,
1505,1.0,112067887.98695293,,,2020-02-06T00:00:00Z,,
1506,1.0,111856712.51904778,,,2020-02-05T00:00:00Z,,
1507,1.0,110339382.27075744,,,2020-02-04T00:00:00Z,,
1508,1.0,107878147.58063409,,,2020-02-03T00:00:00Z,,
1509,1.0,106953902.31655984,,,2020-02-02T00:00:00Z,,
1510,1.0,108048210.12419733,,,2020-02-01T00:00:00Z,,
1511,1.0,107709249.00283173,,,2020-01-31T00:00:00Z,,
1512,1.0,107374666.67268679,,,2020-01-30T00:00:00Z,,
1513,1.0,105861873.7664603,,,2020-01-29T00:00:00Z,,
1514,1.0,105372383.18175152,,,2020-01-28T00:00:00Z,,
1515,1.0,103506744.1572445,,,2020-01-27T00:00:00Z,,
1516,1.0,102247896.71038774,,,2020-01-26T00:00:00Z,,
1517,1.0,101892236.57203174,,,2020-01-25T00:00:00Z,,
1518,1.0,101479272.42095557,,,2020-01-24T00:00:00Z,,
1519,1.0,100822305.7607636,,,2020-01-23T00:00:00Z,,
1520,1.0,100553852.55044258,,,2020-01-22T00:00:00Z,,
1521,1.0,99348000.85623479,,,2020-01-21T00:00:00Z,,
1522,1.0,97598070.42758034,,,2020-01-20T00:00:00Z,,
1523,1.0,96807959.80766943,,,2020-01-19T00:00:00Z,,
1524,1.0,96442269.3622353,,,2020-01-18T00:00:00Z,,
1525,1.0,94939657.79804115,,,2020-01-17T00:00:00Z,,
1526,1.0,89576075.85441421,,,2020-01-16T00:00:00Z,,
1527,1.0,87906478.31706147,,,2020-01-15T00:00:00Z,,
1528,1.0,87156817.59936558,,,2020-01-14T00:00:00Z,,
1529,1.0,85958796.9565067,,,2020-01-13T00:00:00Z,,
1530,1.0,84541138.35585536,,,2020-01-12T00:00:00Z,,
1531,1.0,83449180.77719893,,,2020-01-11T00:00:00Z,,
1532,1.0,83039406.28013538,,,2020-01-10T00:00:00Z,,
1533,1.0,82637454.56197903,,,2020-01-09T00:00:00Z,,
1534,1.0,82577574.69957398,,,2020-01-08T00:00:00Z,,
1535,1.0,81731242.52533902,,,2020-01-07T00:00:00Z,,
1536,1.0,78704007.000332,,,2020-01-06T00:00:00Z,,
1537,1.0,74969822.224696,,,2020-01-05T00:00:00Z,,
1538,1.0,74378125.18724474,,,2020-01-04T00:00:00Z,,
1539,1.0,74209129.44850262,,,2020-01-03T00:00:00Z,,
1540,1.0,73436018.68557706,,,2020-01-02T00:00:00Z,,
1541,1.0,73099302.52911778,,,2020-01-01T00:00:00Z,,
1542,1.0,71962891.76456428,,,2019-12-31T00:00:00Z,,
1543,1.0,71575007.19473083,,,2019-12-30T00:00:00Z,,
1544,1.0,71574625.31391352,,,2019-12-29T00:00:00Z,,
1545,1.0,71094639.56152004,,,2019-12-28T00:00:00Z,,
1546,1.0,70794116.60993783,,,2019-12-27T00:00:00Z,,
1547,1.0,69721002.9566532,,,2019-12-26T00:00:00Z,,
1548,1.0,69920801.12018509,,,2019-12-25T00:00:00Z,,
1549,1.0,69751929.77515268,,,2019-12-24T00:00:00Z,,
1550,1.0,69631240.70071217,,,2019-12-23T00:00:00Z,,
1551,1.0,69951804.24353525,,,2019-12-22T00:00:00Z,,
1552,1.0,69594268.89893514,,,2019-12-21T00:00:00Z,,
1553,1.0,69326338.23849271,,,2019-12-20T00:00:00Z,,
1554,1.0,68489625.59920695,,,2019-12-19T00:00:00Z,,
1555,1.0,66084124.27536968,,,2019-12-18T00:00:00Z,,
1556,1.0,65604645.99913492,,,2019-12-17T00:00:00Z,,
1557,1.0,65813636.27697955,,,2019-12-16T00:00:00Z,,
1558,1.0,63207687.63002155,,,2019-12-15T00:00:00Z,,
1559,1.0,62762361.44781019,,,2019-12-14T00:00:00Z,,
1560,1.0,62274119.88693978,,,2019-12-13T00:00:00Z,,
1561,1.0,61538696.94767697,,,2019-12-12T00:00:00Z,,
1562,1.0,61047626.075815216,,,2019-12-11T00:00:00Z,,
1563,1.0,59009191.27038478,,,2019-12-10T00:00:00Z,,
1564,1.0,58286602.53566105,,,2019-12-09T00:00:00Z,,
1565,1.0,56627929.52159159,,,2019-12-08T00:00:00Z,,
1566,1.0,54396227.02348868,,,2019-12-07T00:00:00Z,,
1567,1.0,53792481.65158841,,,2019-12-06T00:00:00Z,,
1568,1.0,51163163.61177809,,,2019-12-05T00:00:00Z,,
1569,1.0,49978386.53398768,,,2019-12-04T00:00:00Z,,
1570,1.0,49181095.64882336,,,2019-12-03T00:00:00Z,,
1571,1.0,42909855.524642184,,,2019-12-02T00:00:00Z,,
1572,1.0,25984311.115624912,,,2019-12-01T00:00:00Z,,
1573,1.0,23732990.97703342,,,2019-11-30T00:00:00Z,,
1574,1.0,23060908.353023414,,,2019-11-29T00:00:00Z,,
1575,1.0,21960807.706653345,,,2019-11-28T00:00:00Z,,
