period,balance,item,normalized
2023-10-02 00:00:00+00:00,48533.08553071973,Others assets,8.744508300219745e-06
2023-10-02 00:00:00+00:00,-3845082738.775243,DAI,-0.6927925054954395
2023-10-02 00:00:00+00:00,2754676108.9189625,Real-World Assets,0.49632715158017027
2023-10-03 00:00:00+00:00,1683887889.9375246,Crypto-Loans,0.30440930945636635
2023-10-03 00:00:00+00:00,1087768965.0119083,Stablecoins,0.19664432618470032
2023-10-03 00:00:00+00:00,48533.08553071973,Others assets,8.773697548677838e-06
2023-10-03 00:00:00+00:00,-1650262290.045843,DSR,-0.2983305522515369
2023-10-03 00:00:00+00:00,-49619849.60152381,Equity,-0.008970160212440884
2023-10-03 00:00:00+00:00,2759951619.9084516,Real-World Assets,0.4989375906613847
2023-10-03 00:00:00+00:00,-3831774868.2960434,DAI,-0.6926992875360214
2023-10-04 00:00:00+00:00,2787501619.9084516,Real-World Assets,0.5029573450360957
2023-10-04 00:00:00+00:00,1696353495.0256574,Crypto-Loans,0.30607818987700797
2023-10-04 00:00:00+00:00,1058319062.1555173,Stablecoins,0.19095570811553875
2023-10-04 00:00:00+00:00,-1647103175.0839438,DSR,-0.29719180574609005
2023-10-04 00:00:00+00:00,-3844075700.9601974,DAI,-0.6935982009352903
2023-10-04 00:00:00+00:00,48533.08553071973,Others assets,8.756971357649733e-06
2023-10-04 00:00:00+00:00,-51043834.131010674,Equity,-0.009209993318618818
2023-10-05 00:00:00+00:00,-1638813985.3925378,DSR,-0.296535490268676
2023-10-05 00:00:00+00:00,2787501619.9084516,Real-World Assets,0.504384980145438
2023-10-05 00:00:00+00:00,1045467130.4291683,Stablecoins,0.18917223726727106
2023-10-05 00:00:00+00:00,1693518457.4006224,Crypto-Loans,0.30643400075943245
2023-10-05 00:00:00+00:00,-50444941.39109296,Equity,-0.009127768959940493
2023-10-05 00:00:00+00:00,-3837276814.0401373,DAI,-0.6943367407713827
2023-10-05 00:00:00+00:00,48533.08553071973,Others assets,8.78182785867327e-06
2023-10-06 00:00:00+00:00,-3829651044.380913,DAI,-0.692305912474939
2023-10-06 00:00:00+00:00,1698502233.3313425,Crypto-Loans,0.3070470716157027
2023-10-06 00:00:00+00:00,48533.08553071973,Others assets,8.77357797725949e-06
2023-10-06 00:00:00+00:00,-1652619063.3387384,DSR,-0.29875253263529605
2023-10-06 00:00:00+00:00,1044168368.2808751,Stablecoins,0.1887597398830415
2023-10-06 00:00:00+00:00,2789013261.881407,Real-World Assets,0.5041844149232786
2023-10-06 00:00:00+00:00,-49462288.85949899,Equity,-0.00894155488976413
2023-10-07 00:00:00+00:00,1686024124.0872147,Crypto-Loans,0.30424764637173035
2023-10-07 00:00:00+00:00,48533.08553071973,Others assets,8.757927501110618e-06
2023-10-07 00:00:00+00:00,2789013261.881407,Real-World Assets,0.5032850411238046
2023-10-07 00:00:00+00:00,-49256547.22137998,Equity,-0.008888478134093202
2023-10-07 00:00:00+00:00,1066531721.028518,Stablecoins,0.1924585545769642
2023-10-07 00:00:00+00:00,-1658486018.295946,DSR,-0.29927832016053796
2023-10-07 00:00:00+00:00,-3833875074.5653396,DAI,-0.6918332017053681
2023-10-08 00:00:00+00:00,-49266474.17978668,Equity,-0.008873516532240588
2023-10-08 00:00:00+00:00,1686338374.7494104,Crypto-Loans,0.3037309183661864
2023-10-08 00:00:00+00:00,2789013261.881407,Real-World Assets,0.5023366437311806
2023-10-08 00:00:00+00:00,48533.08553071973,Others assets,8.741423939653087e-06
2023-10-08 00:00:00+00:00,-1670457165.1492577,DSR,-0.3008705111971109
2023-10-08 00:00:00+00:00,-3832356418.310372,DAI,-0.6902559722706476
2023-10-08 00:00:00+00:00,1076679887.9230733,Stablecoins,0.1939236964786933
2023-10-09 00:00:00+00:00,-3829903532.619532,DAI,-0.6886709023679615
2023-10-09 00:00:00+00:00,-1682283446.59027,DSR,-0.30249839175703763
2023-10-09 00:00:00+00:00,-49110179.49196969,Equity,-0.0088307058750002
2023-10-09 00:00:00+00:00,2788761204.8688083,Real-World Assets,0.5014587649763017
2023-10-09 00:00:00+00:00,48533.08553071973,Others assets,8.726936206740884e-06
2023-10-09 00:00:00+00:00,1086969980.7343793,Stablecoins,0.19545259850637448
2023-10-09 00:00:00+00:00,1685517440.0130587,Crypto-Loans,0.3030799095811173
2023-10-10 00:00:00+00:00,-3826964981.033024,DAI,-0.6888116723293017
2023-10-10 00:00:00+00:00,2790211958.678534,Real-World Assets,0.5022075129863837
2023-10-10 00:00:00+00:00,-1678295437.7198577,DSR,-0.30207474927204647
2023-10-10 00:00:00+00:00,48533.08553071973,Others assets,8.735422449225599e-06
2023-10-10 00:00:00+00:00,1079825718.8241365,Stablecoins,0.19435677172218824
2023-10-10 00:00:00+00:00,-50634080.089836344,Equity,-0.009113578398650889
2023-10-10 00:00:00+00:00,1685808288.2545214,Crypto-Loans,0.3034269798689789
2023-10-11 00:00:00+00:00,-54808293.85357504,Equity,-0.009885322082105682
2023-10-11 00:00:00+00:00,1693717727.804066,Crypto-Loans,0.30548196410283407
2023-10-11 00:00:00+00:00,48533.08553071973,Others assets,8.753514265400788e-06
2023-10-11 00:00:00+00:00,1064395900.9970627,Stablecoins,0.19197635183352296
2023-10-11 00:00:00+00:00,-1689564562.6209636,DSR,-0.3047328917889825
2023-10-11 00:00:00+00:00,-3800038686.0475273,DAI,-0.6853817861289111
2023-10-11 00:00:00+00:00,2786249380.6354113,Real-World Assets,0.5025329305493776
2023-10-12 00:00:00+00:00,-54224678.75173731,Equity,-0.009840708227221896
2023-10-12 00:00:00+00:00,1033602753.4437213,Stablecoins,0.18757848554643491
2023-10-12 00:00:00+00:00,1690237075.4328005,Crypto-Loans,0.3067446461106812
2023-10-12 00:00:00+00:00,2786353126.7285776,Real-World Assets,0.5056680605464143
2023-10-12 00:00:00+00:00,48533.08553071973,Others assets,8.807796469597632e-06
2023-10-12 00:00:00+00:00,-1663069649.5458848,DSR,-0.3018142948833031
2023-10-12 00:00:00+00:00,-3792947160.393003,DAI,-0.6883449968894741
2023-10-13 00:00:00+00:00,1693567759.797272,Crypto-Loans,0.30703442351027893
2023-10-13 00:00:00+00:00,48533.08553071973,Others assets,8.798778703063732e-06
2023-10-13 00:00:00+00:00,-3783666300.210342,DAI,-0.6859576739813559
2023-10-13 00:00:00+00:00,2786235135.965353,Real-World Assets,0.5051289467376313
2023-10-13 00:00:00+00:00,-52552949.29859788,Equity,-0.009527557665358143
2023-10-13 00:00:00+00:00,1036037442.6176679,Stablecoins,0.1878278309733868
2023-10-13 00:00:00+00:00,-1679669621.956879,DSR,-0.3045147683532852
2023-10-14 00:00:00+00:00,-1690519390.3638852,DSR,-0.3055137920302429
2023-10-14 00:00:00+00:00,48533.08553071973,Others assets,8.770989013161609e-06
2023-10-14 00:00:00+00:00,-3790897948.633549,DAI,-0.6850980912069915
2023-10-14 00:00:00+00:00,-51947878.75528445,Equity,-0.009388116762764876
2023-10-14 00:00:00+00:00,1693702310.0585866,Crypto-Loans,0.30608901516651627
2023-10-14 00:00:00+00:00,2786235135.965353,Real-World Assets,0.5035335688716626
2023-10-14 00:00:00+00:00,1053379238.6432536,Stablecoins,0.1903686449728082
2023-10-15 00:00:00+00:00,-51197813.18017365,Equity,-0.009242363124225163
2023-10-15 00:00:00+00:00,-3796053024.9896336,DAI,-0.6852734192435008
2023-10-15 00:00:00+00:00,2786235135.965353,Real-World Assets,0.5029784531117217
2023-10-15 00:00:00+00:00,-1692221317.6015873,DSR,-0.3054842176322731
2023-10-15 00:00:00+00:00,1058528889.7435213,Stablecoins,0.19108840336721863
2023-10-15 00:00:00+00:00,1694659596.9769943,Crypto-Loans,0.3059243822015393
2023-10-15 00:00:00+00:00,48533.08553071973,Others assets,8.761319520336365e-06
2023-10-16 00:00:00+00:00,-1677615530.3664734,DSR,-0.302974649529129
2023-10-16 00:00:00+00:00,-3808956411.407401,DAI,-0.6878913630263022
2023-10-16 00:00:00+00:00,2786235135.965353,Real-World Assets,0.5031895559767752
2023-10-16 00:00:00+00:00,1698855976.710034,Crypto-Loans,0.30681063976067907
2023-10-16 00:00:00+00:00,1052008538.0021656,Stablecoins,0.18999103926585065
2023-10-16 00:00:00+00:00,-50576241.98920392,Equity,-0.009133987444567894
2023-10-16 00:00:00+00:00,48533.08553071973,Others assets,8.764996695056176e-06
2023-10-17 00:00:00+00:00,2786228072.4139504,Real-World Assets,0.5029261672927802
2023-10-17 00:00:00+00:00,1698249085.1526868,Crypto-Loans,0.30654127419092997
2023-10-17 00:00:00+00:00,-1679041243.8213475,DSR,-0.3030741761028797
2023-10-17 00:00:00+00:00,1055508321.521111,Stablecoins,0.19052379808532072
2023-10-17 00:00:00+00:00,48533.08553071973,Others assets,8.760430969210037e-06
2023-10-17 00:00:00+00:00,-50057210.01894637,Equity,-0.009035542003705068
2023-10-17 00:00:00+00:00,-3810935558.33298,DAI,-0.6878902818934144
2023-10-18 00:00:00+00:00,48533.08553071973,Others assets,8.760916959698582e-06
2023-10-18 00:00:00+00:00,1698785159.1597238,Crypto-Loans,0.30665504879854216
2023-10-18 00:00:00+00:00,2786228072.4139504,Real-World Assets,0.5029540674422823
2023-10-18 00:00:00+00:00,-1688454500.8637345,DSR,-0.30479021703521036
2023-10-18 00:00:00+00:00,-3800393654.1237144,DAI,-0.6860254783691591
2023-10-18 00:00:00+00:00,-50878537.318679646,Equity,-0.009184304595629684
2023-10-18 00:00:00+00:00,1054664927.646929,Stablecoins,0.19038212284221598
2023-10-19 00:00:00+00:00,-1729106454.0320683,DSR,-0.31031693394401244
2023-10-19 00:00:00+00:00,1116247674.070985,Stablecoins,0.2003292249196701
2023-10-19 00:00:00+00:00,-50564646.509176634,Equity,-0.009074667458501948
2023-10-19 00:00:00+00:00,2786079840.1913075,Real-World Assets,0.500008401284561
2023-10-19 00:00:00+00:00,1669690008.0097451,Crypto-Loans,0.2996536637257432
2023-10-19 00:00:00+00:00,48533.08553071973,Others assets,8.710070025830893e-06
2023-10-19 00:00:00+00:00,-3792394954.816318,DAI,-0.6806083985974848
2023-10-20 00:00:00+00:00,-50004807.788984135,Equity,-0.00893664584982117
2023-10-20 00:00:00+00:00,1692617086.3814745,Crypto-Loans,0.3024973023429894
2023-10-20 00:00:00+00:00,1066732824.8464688,Stablecoins,0.19064193811644436
2023-10-20 00:00:00+00:00,-1733681262.7404134,DSR,-0.30983611669826183
2023-10-20 00:00:00+00:00,48533.08553071973,Others assets,8.673625928478617e-06
2023-10-20 00:00:00+00:00,2836079840.1913075,Real-World Assets,0.5068520859146377
2023-10-20 00:00:00+00:00,-3811792213.9753785,DAI,-0.681227237451916
2023-10-21 00:00:00+00:00,48533.08553071973,Others assets,8.657235406233747e-06
2023-10-21 00:00:00+00:00,-3812727075.0271006,DAI,-0.6801066832509125
2023-10-21 00:00:00+00:00,-49998882.64067887,Equity,-0.00891870138351354
2023-10-21 00:00:00+00:00,2836079840.1913075,Real-World Assets,0.5058942892033724
2023-10-21 00:00:00+00:00,-1743346102.6775885,DSR,-0.3109746153655732
2023-10-21 00:00:00+00:00,1673735061.1039133,Crypto-Loans,0.2985575360229672
2023-10-21 00:00:00+00:00,1096208625.9646218,Stablecoins,0.19553951753825438
2023-10-22 00:00:00+00:00,-1750756886.5184078,DSR,-0.31203455901467875
2023-10-22 00:00:00+00:00,48533.08553071973,Others assets,8.649973081822625e-06
2023-10-22 00:00:00+00:00,-3810108368.479141,DAI,-0.6790694320333469
2023-10-22 00:00:00+00:00,1671684219.4633868,Crypto-Loans,0.2979415658728988
2023-10-22 00:00:00+00:00,1102966200.6306999,Stablecoins,0.19657987620788805
2023-10-22 00:00:00+00:00,-49913538.37337015,Equity,-0.00889600895197338
2023-10-22 00:00:00+00:00,2836079840.1913075,Real-World Assets,0.5054699079461313
2023-10-23 00:00:00+00:00,2886079840.1913075,Real-World Assets,0.5183653839066069
2023-10-23 00:00:00+00:00,-3778976235.1495667,DAI,-0.6787374485029498
2023-10-23 00:00:00+00:00,1680908614.5035322,Crypto-Loans,0.3019060065958845
2023-10-23 00:00:00+00:00,-50750774.60475564,Equity,-0.009115286554168236
2023-10-23 00:00:00+00:00,-1737928412.0654435,DSR,-0.31214726494288086
2023-10-23 00:00:00+00:00,48533.08553071973,Others assets,8.716970044611136e-06
2023-10-23 00:00:00+00:00,1000618434.0394012,Stablecoins,0.17971989252746393
2023-10-24 00:00:00+00:00,48533.08553071973,Others assets,8.761205617382158e-06
2023-10-24 00:00:00+00:00,2886079840.1913075,Real-World Assets,0.520995906845705
2023-10-24 00:00:00+00:00,1664567232.6892161,Crypto-Loans,0.3004881233095333
2023-10-24 00:00:00+00:00,-3763152809.0939345,DAI,-0.6793253544374906
2023-10-24 00:00:00+00:00,-49787513.7457023,Equity,-0.008987655335209217
2023-10-24 00:00:00+00:00,988848567.5470614,Stablecoins,0.17850720863914418
2023-10-24 00:00:00+00:00,-1726603850.6734731,DSR,-0.31168699022729884
2023-10-25 00:00:00+00:00,48533.08553071973,Others assets,8.762347136847032e-06
2023-10-25 00:00:00+00:00,976010097.3456655,Stablecoins,0.17621256074059793
2023-10-25 00:00:00+00:00,-3765180062.7846823,DAI,-0.6797798735044825
2023-10-25 00:00:00+00:00,2884254870.978831,Real-World Assets,0.5207343018539723
2023-10-25 00:00:00+00:00,-52933201.19825266,Equity,-0.009556760689984897
2023-10-25 00:00:00+00:00,1678509005.0198495,Crypto-Loans,0.3030443750582929
2023-10-25 00:00:00+00:00,-1720709242.4469354,DSR,-0.3106633658055315
2023-10-26 00:00:00+00:00,-52500931.4055131,Equity,-0.009451770495629576
2023-10-26 00:00:00+00:00,2886762045.2336183,Real-World Assets,0.5197053003935319
2023-10-26 00:00:00+00:00,-1726468230.9726286,DSR,-0.3108169902950581
2023-10-26 00:00:00+00:00,1686841447.5242853,Crypto-Loans,0.30368295947680823
2023-10-26 00:00:00+00:00,-3775644275.367629,DAI,-0.6797312392093111
2023-10-26 00:00:00+00:00,48533.08553071973,Others assets,8.737437100648332e-06
2023-10-26 00:00:00+00:00,980961411.9023427,Stablecoins,0.17660300269255913
2023-10-27 00:00:00+00:00,-3762684059.581494,DAI,-0.680927754785632
2023-10-27 00:00:00+00:00,939585697.3318478,Stablecoins,0.1700355302709174
2023-10-27 00:00:00+00:00,2886763803.3150935,Real-World Assets,0.5224136717464425
2023-10-27 00:00:00+00:00,-51645428.53376568,Equity,-0.009346202109871091
2023-10-27 00:00:00+00:00,-1711490296.9308782,DSR,-0.3097260431044959
2023-10-27 00:00:00+00:00,1699421751.3136718,Crypto-Loans,0.30754201501695927
2023-10-27 00:00:00+00:00,48533.08553071973,Others assets,8.78296568086765e-06
2023-10-28 00:00:00+00:00,-51082796.82955457,Equity,-0.009284337926442099
2023-10-28 00:00:00+00:00,-3758462007.371242,DAI,-0.683103383641275
2023-10-28 00:00:00+00:00,48533.08553071973,Others assets,8.820925921178629e-06
2023-10-28 00:00:00+00:00,1700584945.2788754,Crypto-Loans,0.30908263220729365
2023-10-28 00:00:00+00:00,2886763803.3150935,Real-World Assets,0.5246715592575408
2023-10-28 00:00:00+00:00,914642522.8033907,Stablecoins,0.16623698760924419
2023-10-28 00:00:00+00:00,-1692495000.2820876,DSR,-0.30761227843228167
2023-10-29 00:00:00+00:00,890078397.4448131,Stablecoins,0.16206994605571737
2023-10-29 00:00:00+00:00,2886763803.3150935,Real-World Assets,0.5256364554200776
2023-10-29 00:00:00+00:00,1715049129.8157544,Crypto-Loans,0.31228476137617794
2023-10-29 00:00:00+00:00,-3756340449.2996607,DAI,-0.6839733395761372
2023-10-29 00:00:00+00:00,-50413187.331880964,Equity,-0.009179486407972628
2023-10-29 00:00:00+00:00,-1685186227.029644,DSR,-0.3068471740158891
2023-10-29 00:00:00+00:00,48533.08553071973,Others assets,8.837148027029785e-06
2023-10-30 00:00:00+00:00,-1595090432.5941916,DSR,-0.29547329392704075
2023-10-30 00:00:00+00:00,2888801279.6847897,Real-World Assets,0.5351192710879178
2023-10-30 00:00:00+00:00,826808096.4402864,Stablecoins,0.15315727980603489
2023-10-30 00:00:00+00:00,48533.08553071973,Others assets,8.990230493002318e-06
2023-10-30 00:00:00+00:00,-3753613002.8169703,DAI,-0.6953163127346436
2023-10-30 00:00:00+00:00,1682767144.3512776,Crypto-Loans,0.3117144588755542
2023-10-30 00:00:00+00:00,-49721618.1507167,Equity,-0.00921039333831454
2023-10-31 00:00:00+00:00,772183542.5773335,Stablecoins,0.1444409753512851
2023-10-31 00:00:00+00:00,-1547099220.4651723,DSR,-0.2893930109198392
2023-10-31 00:00:00+00:00,2888653493.8662343,Real-World Assets,0.5403377631091513
2023-10-31 00:00:00+00:00,48533.08553071973,Others assets,9.078367802901522e-06
2023-10-31 00:00:00+00:00,-3749278628.959229,DAI,-0.7013222014847129
2023-10-31 00:00:00+00:00,-49636608.726115026,Equity,-0.009284787595446764
2023-10-31 00:00:00+00:00,1685128888.6214237,Crypto-Loans,0.31521218317176075
2023-11-01 00:00:00+00:00,804819541.1431928,Stablecoins,0.14926032192020453
2023-11-01 00:00:00+00:00,1698531261.4135718,Crypto-Loans,0.31500642058219375
2023-11-01 00:00:00+00:00,-49690939.29438915,Equity,-0.009215588360420114
2023-11-01 00:00:00+00:00,-1607397885.155528,DSR,-0.29810499562594933
2023-11-01 00:00:00+00:00,2888653493.8662343,Real-World Assets,0.5357242566426277
2023-11-01 00:00:00+00:00,48533.08553071973,Others assets,9.00085497403099e-06
2023-11-01 00:00:00+00:00,-3734964005.0586066,DAI,-0.6926794160136295
2023-11-02 00:00:00+00:00,-49080801.162486255,Equity,-0.009120370157323905
2023-11-02 00:00:00+00:00,714189232.1557153,Stablecoins,0.13271319956801417
2023-11-02 00:00:00+00:00,48533.08553071973,Others assets,9.018591678074439e-06
2023-11-02 00:00:00+00:00,2888136588.681719,Real-World Assets,0.5366838790280595
2023-11-02 00:00:00+00:00,-3712212355.5996714,DAI,-0.689816587825749
2023-11-02 00:00:00+00:00,-1620155218.2331266,DSR,-0.30106304201692635
2023-11-02 00:00:00+00:00,1779074021.072325,Crypto-Loans,0.3305939028122485
2023-11-03 00:00:00+00:00,-1618926668.4147167,DSR,-0.3009291873682929
2023-11-03 00:00:00+00:00,48533.08553071973,Others assets,9.021422819315746e-06
2023-11-03 00:00:00+00:00,2878081944.932261,Real-World Assets,0.5349833798932483
2023-11-03 00:00:00+00:00,-49003018.44745491,Equity,-0.009108774849219117
2023-11-03 00:00:00+00:00,1773874091.2146845,Crypto-Loans,0.3297311108511303
2023-11-03 00:00:00+00:00,727754976.7679247,Stablecoins,0.1352764878328022
2023-11-03 00:00:00+00:00,-3711829859.1382236,DAI,-0.689962037782487
2023-11-04 00:00:00+00:00,48533.08553071973,Others assets,8.970364909368475e-06
2023-11-04 00:00:00+00:00,-3731857089.5502763,DAI,-0.6897587391531199
2023-11-04 00:00:00+00:00,779772565.9718567,Stablecoins,0.1441252783867341
2023-11-04 00:00:00+00:00,2878081944.932261,Real-World Assets,0.5319555722202289
2023-11-04 00:00:00+00:00,-1628213178.6782198,DSR,-0.30094246436776695
2023-11-04 00:00:00+00:00,1752477249.462262,Crypto-Loans,0.32391017902812763
2023-11-04 00:00:00+00:00,-50310025.223408744,Equity,-0.009298796479112217
2023-11-05 00:00:00+00:00,2883786585.382864,Real-World Assets,0.5340845923322648
2023-11-05 00:00:00+00:00,1747161996.9497266,Crypto-Loans,0.323578834719988
2023-11-05 00:00:00+00:00,-3728168909.5787587,DAI,-0.6904663411331601
2023-11-05 00:00:00+00:00,-1621327281.902753,DSR,-0.3002739262264953
2023-11-05 00:00:00+00:00,768496947.4789466,Stablecoins,0.14232758449716934
2023-11-05 00:00:00+00:00,48533.08553071973,Others assets,8.98845057803056e-06
2023-11-05 00:00:00+00:00,-49997871.415550396,Equity,-0.009259732640343774
2023-11-06 00:00:00+00:00,675684498.057743,Stablecoins,0.12544921945289697
2023-11-06 00:00:00+00:00,1821578341.4423637,Crypto-Loans,0.33819864413511913
2023-11-06 00:00:00+00:00,-1615808312.8099322,DSR,-0.2999948825378939
2023-11-06 00:00:00+00:00,-51572061.22826105,Equity,-0.009574993721565997
2023-11-06 00:00:00+00:00,2888808214.323753,Real-World Assets,0.5363431256418464
2023-11-06 00:00:00+00:00,-3718739212.871191,DAI,-0.6904301237405389
2023-11-06 00:00:00+00:00,48533.08553071973,Others assets,9.010770137498655e-06
2023-11-07 00:00:00+00:00,654751403.71725,Stablecoins,0.12184005284550775
2023-11-07 00:00:00+00:00,2888878439.653401,Real-World Assets,0.5375797589028446
2023-11-07 00:00:00+00:00,48533.08553071973,Others assets,9.031326503840603e-06
2023-11-07 00:00:00+00:00,-3697665176.6322975,DAI,-0.6880836268056761
2023-11-07 00:00:00+00:00,-1624951663.810279,DSR,-0.3023807134524881
2023-11-07 00:00:00+00:00,1830181765.8031936,Crypto-Loans,0.3405711569251439
2023-11-07 00:00:00+00:00,-51243301.81679279,Equity,-0.009535659741834696
2023-11-08 00:00:00+00:00,-3689167699.378653,DAI,-0.6911486002200742
2023-11-08 00:00:00+00:00,632249706.6038179,Stablecoins,0.11844907451140792
2023-11-08 00:00:00+00:00,-50660972.02604009,Equity,-0.009491100094875929
2023-11-08 00:00:00+00:00,-1597905787.153063,DSR,-0.29936029968504874
2023-11-08 00:00:00+00:00,48533.08553071973,Others assets,9.092450347152189e-06
