,dt,maturity,outflow,outflow_dai_only,outflow_surplus_buffer,total_period
76,2024-03-08 00:00:00+00:00,1-month,123291990.881936,123291990.881936,0.0,4404464306.6449585
77,2024-03-08 00:00:00+00:00,3-months,181906216.0553154,181906216.0553154,0.0,4404464306.6449585
78,2024-03-07 00:00:00+00:00,1-month,125895645.36937827,125895645.36937827,0.0,4454546956.675006
79,2024-03-07 00:00:00+00:00,1-year,2735734937.2339277,2669040897.905567,66694039.32836039,4454546956.675006
80,2024-03-07 00:00:00+00:00,1-block,428414521.5050894,428414521.5050894,0.0,4454546956.675006
81,2024-03-07 00:00:00+00:00,3-months,185747673.495804,185747673.495804,0.0,4454546956.675006
82,2024-03-07 00:00:00+00:00,1-week,550339657.5657175,550339657.5657175,0.0,4454546956.675006
83,2024-03-07 00:00:00+00:00,1-day,428414521.5050894,428414521.5050894,0.0,4454546956.675006
84,2024-03-06 00:00:00+00:00,1-week,601769430.5795026,601769430.5795026,0.0,4822301100.094258
85,2024-03-06 00:00:00+00:00,1-day,465528113.45779955,465528113.45779955,0.0,4822301100.094258
86,2024-03-06 00:00:00+00:00,1-block,465528113.45779955,465528113.45779955,0.0,4822301100.094258
87,2024-03-06 00:00:00+00:00,3-months,203641339.95780855,203641339.95780855,0.0,4822301100.094258
88,2024-03-06 00:00:00+00:00,1-month,138023574.86029246,138023574.86029246,0.0,4822301100.094258
89,2024-03-06 00:00:00+00:00,1-year,2947810527.781056,2881361558.2632246,66448969.51783117,4822301100.094258
90,2024-03-05 00:00:00+00:00,1-block,467989162.5050823,467989162.5050823,0.0,4769676700.974986
91,2024-03-05 00:00:00+00:00,1-month,146487021.35919425,146487021.35919425,0.0,4769676700.974986
92,2024-03-05 00:00:00+00:00,3-months,216128392.169303,216128392.169303,0.0,4769676700.974986
93,2024-03-05 00:00:00+00:00,1-day,467989162.5050823,467989162.5050823,0.0,4769676700.974986
94,2024-03-05 00:00:00+00:00,1-year,2842367057.6143723,2776947459.807437,65419597.80693555,4769676700.974986
95,2024-03-05 00:00:00+00:00,1-week,628715904.8219526,628715904.8219526,0.0,4769676700.974986
96,2024-03-04 00:00:00+00:00,1-year,3002833394.2858505,2937268099.0138893,65565295.27196115,4970780031.058752
97,2024-03-04 00:00:00+00:00,1-day,483699729.2979048,483699729.2979048,0.0,4970780031.058752
98,2024-03-04 00:00:00+00:00,1-block,483699729.2979048,483699729.2979048,0.0,4970780031.058752
99,2024-03-04 00:00:00+00:00,3-months,216984931.39195165,216984931.39195165,0.0,4970780031.058752
100,2024-03-04 00:00:00+00:00,1-month,147067564.61010057,147067564.61010057,0.0,4970780031.058752
101,2024-03-04 00:00:00+00:00,1-week,636494682.1750402,636494682.1750402,0.0,4970780031.058752
102,2024-03-03 00:00:00+00:00,1-block,484655148.8304169,484655148.8304169,0.0,4996840560.329046
103,2024-03-03 00:00:00+00:00,3-months,214971580.44913855,214971580.44913855,0.0,4996840560.329046
104,2024-03-03 00:00:00+00:00,1-month,145702960.0821939,145702960.0821939,0.0,4996840560.329046
105,2024-03-03 00:00:00+00:00,1-day,484655148.8304169,484655148.8304169,0.0,4996840560.329046
106,2024-03-03 00:00:00+00:00,1-year,3034189775.714977,2968675340.2510114,65514435.463965654,4996840560.329046
107,2024-03-03 00:00:00+00:00,1-week,632665946.4219029,632665946.4219029,0.0,4996840560.329046
108,2024-03-02 00:00:00+00:00,1-week,631538148.7197576,631538148.7197576,0.0,4988735495.690643
109,2024-03-02 00:00:00+00:00,1-year,3029548037.4645247,2963648286.3889422,65899751.075582564,4988735495.690643
110,2024-03-02 00:00:00+00:00,1-day,483812062.7263171,483812062.7263171,0.0,4988735495.690643
111,2024-03-02 00:00:00+00:00,3-months,214584546.7869896,214584546.7869896,0.0,4988735495.690643
112,2024-03-02 00:00:00+00:00,1-month,145440637.2667374,145440637.2667374,0.0,4988735495.690643
113,2024-03-02 00:00:00+00:00,1-block,483812062.7263171,483812062.7263171,0.0,4988735495.690643
114,2024-03-01 00:00:00+00:00,1-month,143431369.8541495,143431369.8541495,0.0,5012390718.138928
115,2024-03-01 00:00:00+00:00,1-day,484051724.5122366,484051724.5122366,0.0,5012390718.138928
116,2024-03-01 00:00:00+00:00,3-months,211620053.88317138,211620053.88317138,0.0,5012390718.138928
117,2024-03-01 00:00:00+00:00,1-block,484051724.5122366,484051724.5122366,0.0,5012390718.138928
118,2024-03-01 00:00:00+00:00,1-week,625455305.3503797,625455305.3503797,0.0,5012390718.138928
119,2024-03-01 00:00:00+00:00,1-year,3063780540.026755,2997315659.238033,66464880.78872204,5012390718.138928
120,2024-02-29 00:00:00+00:00,1-year,3136700650.580055,3070100316.201516,66600334.37853888,4992363696.865675
121,2024-02-29 00:00:00+00:00,1-week,584008911.8948654,584008911.8948654,0.0,4992363696.865675
122,2024-02-29 00:00:00+00:00,1-month,131272527.98705874,131272527.98705874,0.0,4992363696.865675
123,2024-02-29 00:00:00+00:00,3-months,193680778.9972998,193680778.9972998,0.0,4992363696.865675
124,2024-02-29 00:00:00+00:00,1-block,473350413.7031978,473350413.7031978,0.0,4992363696.865675
125,2024-02-29 00:00:00+00:00,1-day,473350413.7031978,473350413.7031978,0.0,4992363696.865675
126,2024-02-28 00:00:00+00:00,1-week,589474685.3295045,589474685.3295045,0.0,4988847234.44132
127,2024-02-28 00:00:00+00:00,1-year,3121666303.4158874,3054953678.214214,66712625.20167361,4988847234.44132
128,2024-02-28 00:00:00+00:00,3-months,196126587.0709265,196126587.0709265,0.0,4988847234.44132
129,2024-02-28 00:00:00+00:00,1-month,132930242.3480724,132930242.3480724,0.0,4988847234.44132
130,2024-02-28 00:00:00+00:00,1-day,474324708.13846445,474324708.13846445,0.0,4988847234.44132
131,2024-02-28 00:00:00+00:00,1-block,474324708.13846445,474324708.13846445,0.0,4988847234.44132
132,2024-02-27 00:00:00+00:00,1-year,3163340786.494102,3097480649.512171,65860136.98193094,4969898580.531958
133,2024-02-27 00:00:00+00:00,1-week,562708189.2599075,562708189.2599075,0.0,4969898580.531958
134,2024-02-27 00:00:00+00:00,3-months,184605837.54012734,184605837.54012734,0.0,4969898580.531958
135,2024-02-27 00:00:00+00:00,1-month,125121734.33275297,125121734.33275297,0.0,4969898580.531958
136,2024-02-27 00:00:00+00:00,1-block,467061016.4525337,467061016.4525337,0.0,4969898580.531958
137,2024-02-27 00:00:00+00:00,1-day,467061016.4525337,467061016.4525337,0.0,4969898580.531958
138,2024-02-26 00:00:00+00:00,1-block,464397674.9371556,464397674.9371556,0.0,4959636643.349046
139,2024-02-26 00:00:00+00:00,1-year,3173194159.529769,3107181811.1872945,66012348.34247454,4959636643.349046
140,2024-02-26 00:00:00+00:00,1-month,122639476.94600068,122639476.94600068,0.0,4959636643.349046
141,2024-02-26 00:00:00+00:00,1-week,554064166.4228978,554064166.4228978,0.0,4959636643.349046
142,2024-02-26 00:00:00+00:00,1-day,464397674.9371556,464397674.9371556,0.0,4959636643.349046
143,2024-02-26 00:00:00+00:00,3-months,180943490.57606658,180943490.57606658,0.0,4959636643.349046
144,2024-02-25 00:00:00+00:00,1-week,543907938.8844874,543907938.8844874,0.0,4938390584.67354
145,2024-02-25 00:00:00+00:00,1-year,3176549767.204122,3111323490.6208353,65226276.58328708,4938390584.67354
146,2024-02-25 00:00:00+00:00,1-day,460696897.1792203,460696897.1792203,0.0,4938390584.67354
147,2024-02-25 00:00:00+00:00,1-block,460696897.1792203,460696897.1792203,0.0,4938390584.67354
148,2024-02-25 00:00:00+00:00,1-month,119793934.6875223,119793934.6875223,0.0,4938390584.67354
149,2024-02-25 00:00:00+00:00,3-months,176745149.53896734,176745149.53896734,0.0,4938390584.67354
150,2024-02-24 00:00:00+00:00,3-months,176728127.30727726,176728127.30727726,0.0,4933907821.528213
151,2024-02-24 00:00:00+00:00,1-year,3172998683.4395494,3107575907.6031384,65422775.836410925,4933907821.528213
152,2024-02-24 00:00:00+00:00,1-day,460332572.98518527,460332572.98518527,0.0,4933907821.528213
153,2024-02-24 00:00:00+00:00,1-block,460332572.98518527,460332572.98518527,0.0,4933907821.528213
154,2024-02-24 00:00:00+00:00,1-month,119782397.39715458,119782397.39715458,0.0,4933907821.528213
155,2024-02-24 00:00:00+00:00,1-week,543733467.4138604,543733467.4138604,0.0,4933907821.528213
156,2024-02-23 00:00:00+00:00,1-month,118939774.67788677,118939774.67788677,0.0,4919917362.0044565
157,2024-02-23 00:00:00+00:00,1-block,458610831.77772415,458610831.77772415,0.0,4919917362.0044565
158,2024-02-23 00:00:00+00:00,1-week,540487185.3917103,540487185.3917103,0.0,4919917362.0044565
159,2024-02-23 00:00:00+00:00,3-months,175484913.4591772,175484913.4591772,0.0,4919917362.0044565
160,2024-02-23 00:00:00+00:00,1-year,3167783824.920234,3102057813.9206047,65726010.999629244,4919917362.0044565
161,2024-02-23 00:00:00+00:00,1-day,458610831.77772415,458610831.77772415,0.0,4919917362.0044565
162,2024-02-22 00:00:00+00:00,1-week,538559907.041462,538559907.041462,0.0,4901030871.184942
163,2024-02-22 00:00:00+00:00,1-month,118531561.35143766,118531561.35143766,0.0,4901030871.184942
164,2024-02-22 00:00:00+00:00,1-block,456847431.3350121,456847431.3350121,0.0,4901030871.184942
165,2024-02-22 00:00:00+00:00,3-months,174882631.50212112,174882631.50212112,0.0,4901030871.184942
166,2024-02-22 00:00:00+00:00,1-year,3155361908.619897,3089370185.2497964,65991723.37010067,4901030871.184942
167,2024-02-22 00:00:00+00:00,1-day,456847431.3350121,456847431.3350121,0.0,4901030871.184942
168,2024-02-21 00:00:00+00:00,1-year,3155240240.9327235,3100975537.809692,54264703.123031415,4914171459.418671
169,2024-02-21 00:00:00+00:00,1-week,543290107.5336217,543290107.5336217,0.0,4914171459.418671
170,2024-02-21 00:00:00+00:00,1-day,459636959.0084599,459636959.0084599,0.0,4914171459.418671
171,2024-02-21 00:00:00+00:00,1-month,119724495.15933627,119724495.15933627,0.0,4914171459.418671
172,2024-02-21 00:00:00+00:00,1-block,459636959.0084599,459636959.0084599,0.0,4914171459.418671
173,2024-02-21 00:00:00+00:00,3-months,176642697.77606988,176642697.77606988,0.0,4914171459.418671
174,2024-02-20 00:00:00+00:00,1-day,459455401.5939996,459455401.5939996,0.0,4912486222.858655
175,2024-02-20 00:00:00+00:00,3-months,176570537.28023425,176570537.28023425,0.0,4912486222.858655
176,2024-02-20 00:00:00+00:00,1-year,3154258759.1322756,3099775669.1053724,54483090.026903234,4912486222.858655
177,2024-02-20 00:00:00+00:00,1-week,543070536.8793211,543070536.8793211,0.0,4912486222.858655
178,2024-02-20 00:00:00+00:00,1-block,459455401.5939996,459455401.5939996,0.0,4912486222.858655
179,2024-02-20 00:00:00+00:00,1-month,119675586.37882544,119675586.37882544,0.0,4912486222.858655
180,2024-02-19 00:00:00+00:00,1-day,465020366.5807136,465020366.5807136,0.0,4951668521.771775
181,2024-02-19 00:00:00+00:00,1-month,123084922.26239052,123084922.26239052,0.0,4951668521.771775
182,2024-02-19 00:00:00+00:00,1-block,465020366.5807136,465020366.5807136,0.0,4951668521.771775
183,2024-02-19 00:00:00+00:00,1-week,555670584.7781057,555670584.7781057,0.0,4951668521.771775
184,2024-02-19 00:00:00+00:00,1-year,3161271576.5925555,3107000797.994542,54270778.59801323,4951668521.771775
185,2024-02-19 00:00:00+00:00,3-months,181600704.9772975,181600704.9772975,0.0,4951668521.771775
186,2024-02-18 00:00:00+00:00,1-day,459330620.87358177,459330620.87358177,0.0,4904669106.139833
187,2024-02-18 00:00:00+00:00,1-block,459330620.87358177,459330620.87358177,0.0,4904669106.139833
188,2024-02-18 00:00:00+00:00,1-month,120126518.36988096,120126518.36988096,0.0,4904669106.139833
189,2024-02-18 00:00:00+00:00,3-months,177235846.7752342,177235846.7752342,0.0,4904669106.139833
190,2024-02-18 00:00:00+00:00,1-year,3144236903.686146,3091454775.172275,52782128.513870545,4904669106.139833
191,2024-02-18 00:00:00+00:00,1-week,544408595.5614086,544408595.5614086,0.0,4904669106.139833
192,2024-02-17 00:00:00+00:00,1-month,119554057.9521614,119554057.9521614,0.0,4897215073.498815
193,2024-02-17 00:00:00+00:00,1-day,458312540.9537691,458312540.9537691,0.0,4897215073.498815
194,2024-02-17 00:00:00+00:00,1-year,3142383700.9112263,3089339967.4427156,53043733.46851076,4897215073.498815
195,2024-02-17 00:00:00+00:00,1-block,458312540.9537691,458312540.9537691,0.0,4897215073.498815
196,2024-02-17 00:00:00+00:00,3-months,176391233.04417256,176391233.04417256,0.0,4897215073.498815
197,2024-02-17 00:00:00+00:00,1-week,542260999.6837163,542260999.6837163,0.0,4897215073.498815
198,2024-02-16 00:00:00+00:00,1-day,455732155.6054472,455732155.6054472,0.0,4874790143.95883
199,2024-02-16 00:00:00+00:00,3-months,174703130.182571,174703130.182571,0.0,4874790143.95883
200,2024-02-16 00:00:00+00:00,1-year,3132452318.0277147,3079233813.848415,53218504.17930002,4874790143.95883
201,2024-02-16 00:00:00+00:00,1-block,455732155.6054472,455732155.6054472,0.0,4874790143.95883
202,2024-02-16 00:00:00+00:00,1-week,537760485.1916847,537760485.1916847,0.0,4874790143.95883
203,2024-02-16 00:00:00+00:00,1-month,118409899.34596477,118409899.34596477,0.0,4874790143.95883
204,2024-02-15 00:00:00+00:00,3-months,176322836.40994233,176322836.40994233,0.0,4890363281.156355
205,2024-02-15 00:00:00+00:00,1-block,457721837.30871457,457721837.30871457,0.0,4890363281.156355
206,2024-02-15 00:00:00+00:00,1-week,541893146.6186819,541893146.6186819,0.0,4890363281.156355
207,2024-02-15 00:00:00+00:00,1-month,119507700.23340535,119507700.23340535,0.0,4890363281.156355
208,2024-02-15 00:00:00+00:00,1-day,457721837.30871457,457721837.30871457,0.0,4890363281.156355
209,2024-02-15 00:00:00+00:00,1-year,3137195923.2768955,3083691543.1332555,53504380.14364016,4890363281.156355
210,2024-02-14 00:00:00+00:00,1-week,535581839.79535174,535581839.79535174,0.0,4860473390.390781
211,2024-02-14 00:00:00+00:00,1-year,3124623358.4026995,3071042197.4831223,53581160.919576906,4860473390.390781
212,2024-02-14 00:00:00+00:00,3-months,173933545.671521,173933545.671521,0.0,4860473390.390781
213,2024-02-14 00:00:00+00:00,1-block,454223177.2274778,454223177.2274778,0.0,4860473390.390781
214,2024-02-14 00:00:00+00:00,1-month,117888292.06625314,117888292.06625314,0.0,4860473390.390781
215,2024-02-14 00:00:00+00:00,1-day,454223177.2274778,454223177.2274778,0.0,4860473390.390781
216,2024-02-13 00:00:00+00:00,1-year,3120442865.870221,3066903234.306364,53539631.563857116,4864677686.268318
217,2024-02-13 00:00:00+00:00,3-months,175463604.74261847,175463604.74261847,0.0,4864677686.268318
218,2024-02-13 00:00:00+00:00,1-week,539190103.2779492,539190103.2779492,0.0,4864677686.268318
219,2024-02-13 00:00:00+00:00,1-month,118925332.1033303,118925332.1033303,0.0,4864677686.268318
220,2024-02-13 00:00:00+00:00,1-block,455327890.1370996,455327890.1370996,0.0,4864677686.268318
221,2024-02-13 00:00:00+00:00,1-day,455327890.1370996,455327890.1370996,0.0,4864677686.268318
222,2024-02-12 00:00:00+00:00,1-week,540848068.7500707,540848068.7500707,0.0,4871993296.26085
223,2024-02-12 00:00:00+00:00,1-month,119357980.97499263,119357980.97499263,0.0,4871993296.26085
224,2024-02-12 00:00:00+00:00,1-year,3123307862.784574,3069486468.0956964,53821394.68887739,4871993296.26085
225,2024-02-12 00:00:00+00:00,1-block,456188722.3038906,456188722.3038906,0.0,4871993296.26085
226,2024-02-12 00:00:00+00:00,3-months,176101939.14343175,176101939.14343175,0.0,4871993296.26085
227,2024-02-12 00:00:00+00:00,1-day,456188722.3038906,456188722.3038906,0.0,4871993296.26085
228,2024-02-11 00:00:00+00:00,1-day,460911889.170408,460911889.170408,0.0,4905857216.060933
229,2024-02-11 00:00:00+00:00,3-months,180213812.09755674,180213812.09755674,0.0,4905857216.060933
230,2024-02-11 00:00:00+00:00,1-block,460911889.170408,460911889.170408,0.0,4905857216.060933
231,2024-02-11 00:00:00+00:00,1-month,122144917.08834401,122144917.08834401,0.0,4905857216.060933
232,2024-02-11 00:00:00+00:00,1-week,551214327.1749355,551214327.1749355,0.0,4905857216.060933
233,2024-02-11 00:00:00+00:00,1-year,3130460381.3592806,3077269052.55699,53191328.80229029,4905857216.060933
234,2024-02-10 00:00:00+00:00,1-day,458765497.2406336,458765497.2406336,0.0,4890201741.926265
235,2024-02-10 00:00:00+00:00,1-month,120840351.07576226,120840351.07576226,0.0,4890201741.926265
236,2024-02-10 00:00:00+00:00,1-block,458765497.2406336,458765497.2406336,0.0,4890201741.926265
237,2024-02-10 00:00:00+00:00,1-year,3127154855.5145755,3074321358.237488,52833497.27708788,4890201741.926265
238,2024-02-10 00:00:00+00:00,3-months,178289042.5707968,178289042.5707968,0.0,4890201741.926265
239,2024-02-10 00:00:00+00:00,1-week,546386498.2838633,546386498.2838633,0.0,4890201741.926265
240,2024-02-09 00:00:00+00:00,1-year,3120705123.360992,3067420069.4617176,53285053.899274155,4875470901.914717
241,2024-02-09 00:00:00+00:00,1-day,457043504.9020637,457043504.9020637,0.0,4875470901.914717
242,2024-02-09 00:00:00+00:00,1-block,457043504.9020637,457043504.9020637,0.0,4875470901.914717
243,2024-02-09 00:00:00+00:00,1-month,120086961.03535427,120086961.03535427,0.0,4875470901.914717
244,2024-02-09 00:00:00+00:00,3-months,177177483.49478498,177177483.49478498,0.0,4875470901.914717
245,2024-02-09 00:00:00+00:00,1-week,543414324.2194581,543414324.2194581,0.0,4875470901.914717
246,2024-02-08 00:00:00+00:00,1-month,118835881.91329996,118835881.91329996,0.0,4853363915.067957
247,2024-02-08 00:00:00+00:00,1-week,538605943.1928216,538605943.1928216,0.0,4853363915.067957
248,2024-02-08 00:00:00+00:00,1-day,454517342.51274705,454517342.51274705,0.0,4853363915.067957
249,2024-02-08 00:00:00+00:00,3-months,175331629.0524098,175331629.0524098,0.0,4853363915.067957
250,2024-02-08 00:00:00+00:00,1-block,454517342.51274705,454517342.51274705,0.0,4853363915.067957
251,2024-02-08 00:00:00+00:00,1-year,3111555775.883932,3059552371.011353,52003404.87257923,4853363915.067957
252,2024-02-07 00:00:00+00:00,1-block,454386786.46795464,454386786.46795464,0.0,4854581641.708996
253,2024-02-07 00:00:00+00:00,1-year,3114580436.0714636,3062316844.2154026,52263591.856061034,4854581641.708996
254,2024-02-07 00:00:00+00:00,1-month,118566249.90058753,118566249.90058753,0.0,4854581641.708996
255,2024-02-07 00:00:00+00:00,1-week,537727571.4722998,537727571.4722998,0.0,4854581641.708996
256,2024-02-07 00:00:00+00:00,3-months,174933811.3287357,174933811.3287357,0.0,4854581641.708996
257,2024-02-07 00:00:00+00:00,1-day,454386786.46795464,454386786.46795464,0.0,4854581641.708996
258,2024-02-06 00:00:00+00:00,1-day,455092164.0876075,455092164.0876075,0.0,4861748474.911019
259,2024-02-06 00:00:00+00:00,1-year,3118786043.280653,3066345462.63335,52440580.64730284,4861748474.911019
260,2024-02-06 00:00:00+00:00,1-month,118797187.20733628,118797187.20733628,0.0,4861748474.911019
261,2024-02-06 00:00:00+00:00,3-months,175274538.50262728,175274538.50262728,0.0,4861748474.911019
262,2024-02-06 00:00:00+00:00,1-week,538706377.7451878,538706377.7451878,0.0,4861748474.911019
263,2024-02-06 00:00:00+00:00,1-block,455092164.0876075,455092164.0876075,0.0,4861748474.911019
264,2024-02-05 00:00:00+00:00,1-block,452812248.966685,452812248.966685,0.0,4843581488.271723
265,2024-02-05 00:00:00+00:00,3-months,173568880.36034727,173568880.36034727,0.0,4843581488.271723
266,2024-02-05 00:00:00+00:00,1-year,3112463026.824917,3059661350.018936,52801676.80598066,4843581488.271723
267,2024-02-05 00:00:00+00:00,1-month,117641130.02201316,117641130.02201316,0.0,4843581488.271723
268,2024-02-05 00:00:00+00:00,1-day,452812248.966685,452812248.966685,0.0,4843581488.271723
269,2024-02-05 00:00:00+00:00,1-week,534283953.1310753,534283953.1310753,0.0,4843581488.271723
270,2024-02-04 00:00:00+00:00,1-block,455412273.82712185,455412273.82712185,0.0,4870905098.602516
271,2024-02-04 00:00:00+00:00,1-year,3129972386.906407,3077580387.4614053,52391999.44500158,4870905098.602516
272,2024-02-04 00:00:00+00:00,1-week,537282141.8252617,537282141.8252617,0.0,4870905098.602516
273,2024-02-04 00:00:00+00:00,3-months,174532066.22181675,174532066.22181675,0.0,4870905098.602516
274,2024-02-04 00:00:00+00:00,1-day,455412273.82712185,455412273.82712185,0.0,4870905098.602516
275,2024-02-04 00:00:00+00:00,1-month,118293955.99478692,118293955.99478692,0.0,4870905098.602516
276,2024-02-03 00:00:00+00:00,1-block,455333307.64517504,455333307.64517504,0.0,4871099667.3595085
277,2024-02-03 00:00:00+00:00,3-months,174393868.59627825,174393868.59627825,0.0,4871099667.3595085
278,2024-02-03 00:00:00+00:00,1-day,455333307.64517504,455333307.64517504,0.0,4871099667.3595085
279,2024-02-03 00:00:00+00:00,1-week,536964179.0901297,536964179.0901297,0.0,4871099667.3595085
280,2024-02-03 00:00:00+00:00,1-month,118200288.71525526,118200288.71525526,0.0,4871099667.3595085
281,2024-02-03 00:00:00+00:00,1-year,3130874715.667495,3078178517.9917517,52696197.67574273,4871099667.3595085
282,2024-02-02 00:00:00+00:00,1-month,118153018.6582942,118153018.6582942,0.0,4864964559.654983
283,2024-02-02 00:00:00+00:00,3-months,174324125.88928652,174324125.88928652,0.0,4864964559.654983
284,2024-02-02 00:00:00+00:00,1-year,3125943190.272135,3074650505.7587094,51292684.513425335,4864964559.654983
285,2024-02-02 00:00:00+00:00,1-day,454938060.1875049,454938060.1875049,0.0,4864964559.654983
286,2024-02-02 00:00:00+00:00,1-week,536668104.4602579,536668104.4602579,0.0,4864964559.654983
287,2024-02-02 00:00:00+00:00,1-block,454938060.1875049,454938060.1875049,0.0,4864964559.654983
288,2024-02-01 00:00:00+00:00,1-week,540026555.4102907,540026555.4102907,0.0,4877288504.7684
289,2024-02-01 00:00:00+00:00,1-year,3129554935.3576035,3077608980.4752874,51945954.88231626,4877288504.7684
290,2024-02-01 00:00:00+00:00,1-day,456502690.3148806,456502690.3148806,0.0,4877288504.7684
291,2024-02-01 00:00:00+00:00,1-block,456502690.3148806,456502690.3148806,0.0,4877288504.7684
292,2024-02-01 00:00:00+00:00,1-month,119051653.21599633,119051653.21599633,0.0,4877288504.7684
293,2024-02-01 00:00:00+00:00,3-months,175649980.15474868,175649980.15474868,0.0,4877288504.7684
294,2024-01-31 00:00:00+00:00,3-months,173607770.57072136,173607770.57072136,0.0,4881225241.353652
295,2024-01-31 00:00:00+00:00,1-month,117667488.9423778,117667488.9423778,0.0,4881225241.353652
296,2024-01-31 00:00:00+00:00,1-block,455712294.26020396,455712294.26020396,0.0,4881225241.353652
297,2024-01-31 00:00:00+00:00,1-year,3143053845.4298477,3090505363.8956666,52548481.53418109,4881225241.353652
298,2024-01-31 00:00:00+00:00,1-week,535471547.8902967,535471547.8902967,0.0,4881225241.353652
299,2024-01-31 00:00:00+00:00,1-day,455712294.26020396,455712294.26020396,0.0,4881225241.353652
300,2024-01-30 00:00:00+00:00,1-year,3312339719.205349,3259617311.888677,52722407.3166717,5117948191.639921
301,2024-01-30 00:00:00+00:00,1-block,476218141.4204308,476218141.4204308,0.0,5117948191.639921
302,2024-01-30 00:00:00+00:00,3-months,178554094.84929866,178554094.84929866,0.0,5117948191.639921
303,2024-01-30 00:00:00+00:00,1-week,553598097.1243323,553598097.1243323,0.0,5117948191.639921
304,2024-01-30 00:00:00+00:00,1-day,476218141.4204308,476218141.4204308,0.0,5117948191.639921
305,2024-01-30 00:00:00+00:00,1-month,121019997.6200802,121019997.6200802,0.0,5117948191.639921
306,2024-01-29 00:00:00+00:00,1-month,137339592.3887394,137339592.3887394,0.0,5205989208.214534
307,2024-01-29 00:00:00+00:00,3-months,202632185.49158275,202632185.49158275,0.0,5205989208.214534
308,2024-01-29 00:00:00+00:00,1-day,495213919.0027938,495213919.0027938,0.0,5205989208.214534
309,2024-01-29 00:00:00+00:00,1-year,3264594498.3066387,3211846836.5305014,52747661.77613714,5205989208.214534
310,2024-01-29 00:00:00+00:00,1-block,495213919.0027938,495213919.0027938,0.0,5205989208.214534
311,2024-01-29 00:00:00+00:00,1-week,610995094.0219853,610995094.0219853,0.0,5205989208.214534
312,2024-01-28 00:00:00+00:00,1-block,497186047.07756674,497186047.07756674,0.0,5217517964.982551
313,2024-01-28 00:00:00+00:00,1-month,138686240.37046283,138686240.37046283,0.0,5217517964.982551
314,2024-01-28 00:00:00+00:00,1-week,615885741.5008259,615885741.5008259,0.0,5217517964.982551
315,2024-01-28 00:00:00+00:00,1-day,497186047.07756674,497186047.07756674,0.0,5217517964.982551
316,2024-01-28 00:00:00+00:00,3-months,204619043.1695353,204619043.1695353,0.0,5217517964.982551
317,2024-01-28 00:00:00+00:00,1-year,3263954845.7865934,3212265572.4973726,51689273.289220914,5217517964.982551
318,2024-01-27 00:00:00+00:00,1-week,615936654.4741787,615936654.4741787,0.0,5216262232.636731
319,2024-01-27 00:00:00+00:00,1-block,497092443.6401758,497092443.6401758,0.0,5216262232.636731
320,2024-01-27 00:00:00+00:00,1-year,3262765621.666608,3210820730.067629,51944891.59897884,5216262232.636731
321,2024-01-27 00:00:00+00:00,1-day,497092443.6401758,497092443.6401758,0.0,5216262232.636731
322,2024-01-27 00:00:00+00:00,3-months,204660637.28081727,204660637.28081727,0.0,5216262232.636731
323,2024-01-27 00:00:00+00:00,1-month,138714431.93477616,138714431.93477616,0.0,5216262232.636731
324,2024-01-26 00:00:00+00:00,3-months,204038497.13982326,204038497.13982326,0.0,5216568363.676642
325,2024-01-26 00:00:00+00:00,1-year,3266181097.6412783,3213861182.37114,52319915.27013803,5216568363.676642
326,2024-01-26 00:00:00+00:00,1-day,496769225.0614706,496769225.0614706,0.0,5216568363.676642
327,2024-01-26 00:00:00+00:00,1-block,496769225.0614706,496769225.0614706,0.0,5216568363.676642
328,2024-01-26 00:00:00+00:00,1-week,614517559.6000528,614517559.6000528,0.0,5216568363.676642
329,2024-01-26 00:00:00+00:00,1-month,138292759.17254686,138292759.17254686,0.0,5216568363.676642
330,2024-01-25 00:00:00+00:00,1-block,494862159.0204433,494862159.0204433,0.0,5206080549.487523
331,2024-01-25 00:00:00+00:00,1-week,609335396.5423262,609335396.5423262,0.0,5206080549.487523
332,2024-01-25 00:00:00+00:00,1-day,494862159.0204433,494862159.0204433,0.0,5206080549.487523
333,2024-01-25 00:00:00+00:00,1-year,3268277916.4451485,3215736210.0184064,52541706.42674202,5206080549.487523
334,2024-01-25 00:00:00+00:00,1-month,136843165.7351579,136843165.7351579,0.0,5206080549.487523
335,2024-01-25 00:00:00+00:00,3-months,201899752.72400346,201899752.72400346,0.0,5206080549.487523
336,2024-01-24 00:00:00+00:00,1-week,602685072.2727515,602685072.2727515,0.0,5180861241.368358
337,2024-01-24 00:00:00+00:00,1-block,491587704.5359534,491587704.5359534,0.0,5180861241.368358
338,2024-01-24 00:00:00+00:00,1-day,491587704.5359534,491587704.5359534,0.0,5180861241.368358
339,2024-01-24 00:00:00+00:00,1-month,135085592.14743605,135085592.14743605,0.0,5180861241.368358
340,2024-01-24 00:00:00+00:00,3-months,199306611.36506957,199306611.36506957,0.0,5180861241.368358
341,2024-01-24 00:00:00+00:00,1-year,3260608556.5111933,3207640485.5291824,52968070.98201136,5180861241.368358
342,2024-01-23 00:00:00+00:00,1-day,488669421.30611956,488669421.30611956,0.0,5157388770.486715
343,2024-01-23 00:00:00+00:00,1-block,488669421.30611956,488669421.30611956,0.0,5157388770.486715
344,2024-01-23 00:00:00+00:00,1-month,133618551.55451939,133618551.55451939,0.0,5157388770.486715
