period,collateral,daily_revenues
2020-11-28,ETH-B,1007.9489258484989
2020-11-28,GUSD-A,
2020-11-28,KNC-A,15.030676019129416
2020-11-28,LINK-A,311.2036088352677
2020-11-28,LRC-A,51.96581677462481
2020-11-28,MANA-A,118.62285442201092
2020-11-28,PAXUSD-A,2468.2293158145326
2020-11-28,TUSD-A,5988.864697795042
2020-11-28,USDC-A,53374.22133570709
2020-11-28,USDC-B,0.8495027911943817
2020-11-28,USDT-A,0.25767391458096345
2020-11-28,WBTC-A,17957.586303800774
2020-11-28,YFI-A,1857.3827426724945
2020-11-28,ZRX-A,11.366806856535373
2020-11-27,BAL-A,0.4573199684390764
2020-11-27,BAT-A,308.03175449154986
2020-11-27,COMP-A,0.9315296238719216
2020-11-27,ETH-A,25214.47869597684
2020-11-27,ETH-B,922.3597931591041
2020-11-27,GUSD-A,
2020-11-27,KNC-A,15.078288482882842
2020-11-27,LINK-A,328.4096785948254
2020-11-27,LRC-A,52.79050378540744
2020-11-27,MANA-A,118.77966819810277
2020-11-27,PAXUSD-A,2472.0090309445554
2020-11-27,TUSD-A,5998.035726744776
2020-11-27,USDC-A,53432.59990366449
2020-11-27,USDC-B,0.8233945686483697
2020-11-27,USDT-A,0.25804102386928507
2020-11-27,WBTC-A,15399.08073591903
2020-11-27,YFI-A,1823.4629612670096
2020-11-27,ZRX-A,11.384213380143379
2020-11-26,BAL-A,0.37737934099159387
2020-11-26,BAT-A,304.76928993173505
2020-11-26,COMP-A,1.206754095475077
2020-11-26,ETH-A,25484.053739429488
2020-11-26,ETH-B,761.821759966728
2020-11-26,GUSD-A,
2020-11-26,KNC-A,15.002651211449997
2020-11-26,LINK-A,289.2058350737539
2020-11-26,LRC-A,53.84799985145013
2020-11-26,MANA-A,117.25249338723546
2020-11-26,PAXUSD-A,2440.7334090713175
2020-11-26,TUSD-A,5922.14915229316
2020-11-26,USDC-A,52645.64260823001
2020-11-26,USDC-B,0.3727379191718092
2020-11-26,USDT-A,0.25474933321903476
2020-11-26,WBTC-A,15846.32277767012
2020-11-26,YFI-A,1675.6620805475836
2020-11-26,ZRX-A,11.228757135294693
2020-11-25,BAL-A,0.7096524707763918
2020-11-25,BAT-A,304.9857808681704
2020-11-25,COMP-A,1.837546440534215
2020-11-25,ETH-A,26427.17092310486
2020-11-25,ETH-B,704.1726433138116
2020-11-25,GUSD-A,
2020-11-25,KNC-A,13.630127130895195
2020-11-25,LINK-A,309.5792593136659
2020-11-25,LRC-A,55.7068700134796
2020-11-25,MANA-A,116.93292605354289
2020-11-25,PAXUSD-A,2360.5696535177644
2020-11-25,TUSD-A,5809.5916945132785
2020-11-25,USDC-A,50808.254360425526
2020-11-25,USDC-B,0.7001063305979063
2020-11-25,USDT-A,1.286797277162487
2020-11-25,WBTC-A,15964.845885893434
2020-11-25,YFI-A,1778.180438374437
2020-11-25,ZRX-A,10.993921635372404
2020-11-24,BAL-A,0.3803829698685924
2020-11-24,BAT-A,273.1298805226624
2020-11-24,COMP-A,1.4067016354341881
2020-11-24,ETH-A,26118.93828678904
2020-11-24,ETH-B,722.5405868370506
2020-11-24,GUSD-A,
2020-11-24,KNC-A,11.838740577873596
2020-11-24,LINK-A,293.65104927059326
2020-11-24,LRC-A,49.401261151390344
2020-11-24,MANA-A,104.78488157842308
2020-11-24,PAXUSD-A,2251.1840036850126
2020-11-24,TUSD-A,5563.807854291856
2020-11-24,USDC-A,48491.677784554704
2020-11-24,USDC-B,0.5422593789459147
2020-11-24,USDT-A,0.9976332219996203
2020-11-24,WBTC-A,15755.693109033942
2020-11-24,YFI-A,1073.8299939750023
2020-11-24,ZRX-A,9.799839189224981
2020-11-23,BAL-A,30.01234338486199
2020-11-23,BAT-A,323.76253532962505
2020-11-23,COMP-A,1.2217348866682736
2020-11-23,ETH-A,26113.398302810343
2020-11-23,ETH-B,879.3415131785604
2020-11-23,GUSD-A,
2020-11-23,KNC-A,19.793236413111572
2020-11-23,LINK-A,340.6803495077205
2020-11-23,LRC-A,62.749623207860566
2020-11-23,MANA-A,132.57922136224062
2020-11-23,PAXUSD-A,2476.5867554710862
2020-11-23,TUSD-A,6195.28411719848
2020-11-23,USDC-A,53416.17695939373
2020-11-23,USDC-B,0.6698079648411986
2020-11-23,USDT-A,1.2331406003688397
2020-11-23,WBTC-A,16328.39828619481
2020-11-23,YFI-A,885.5949347488074
2020-11-23,ZRX-A,17.11302701676348
2020-11-22,BAL-A,21.386999681703866
2020-11-22,BAT-A,305.7513268945388
2020-11-22,COMP-A,0.6635857064300237
2020-11-22,ETH-A,25818.70780729098
2020-11-22,ETH-B,631.9064644598026
2020-11-22,KNC-A,17.268849762604464
2020-11-22,LINK-A,305.1614687412147
2020-11-22,LRC-A,53.368149891652926
2020-11-22,MANA-A,117.41079685839422
2020-11-22,PAXUSD-A,2440.6902754758307
2020-11-22,TUSD-A,6352.583227052029
2020-11-22,USDC-A,52870.40011434696
2020-11-22,USDC-B,0.8293965306809022
2020-11-22,USDT-A,0.8382691708482061
2020-11-22,WBTC-A,15349.184714550014
2020-11-22,YFI-A,785.0933341147845
2020-11-22,ZRX-A,12.416179525199809
2020-11-21,BAL-A,0.47054065921508215
2020-11-21,BAT-A,310.55595408006116
2020-11-21,COMP-A,0.2234060872482107
2020-11-21,ETH-A,25569.51798308092
2020-11-21,ETH-B,331.50881875798405
2020-11-21,KNC-A,13.009951191453828
2020-11-21,LINK-A,308.72022604851577
2020-11-21,LRC-A,56.0966041838921
2020-11-21,MANA-A,119.74290780953456
2020-11-21,PAXUSD-A,2486.027360055038
2020-11-21,TUSD-A,6514.297339369354
2020-11-21,USDC-A,53891.17650607485
2020-11-21,USDC-B,0.462435168804351
2020-11-21,USDT-A,0.5585457326377791
2020-11-21,WBTC-A,16252.511906033853
2020-11-21,YFI-A,801.6449774644628
2020-11-21,ZRX-A,11.300918013129152
2020-11-20,BAL-A,0.4823930049574332
2020-11-20,BAT-A,272.34517857723006
2020-11-20,COMP-A,0.046907956130050436
2020-11-20,ETH-A,25429.227086844734
2020-11-20,ETH-B,157.69227046477502
2020-11-20,KNC-A,11.365066661569823
2020-11-20,LINK-A,316.5705860959009
2020-11-20,LRC-A,49.58543719421861
2020-11-20,MANA-A,107.84989425798035
2020-11-20,PAXUSD-A,2299.1684416244875
2020-11-20,TUSD-A,6024.658900658596
2020-11-20,USDC-A,49192.046412933596
2020-11-20,USDC-B,0.25634285126400214
2020-11-20,USDT-A,0.16000871546987416
2020-11-20,WBTC-A,15349.36191580625
2020-11-20,YFI-A,756.3623348751145
2020-11-20,ZRX-A,10.180537430655136
2020-11-19,BAL-A,0.370619023579962
2020-11-19,BAT-A,475.4586196273039
2020-11-19,COMP-A,1.0733727529759167
2020-11-19,ETH-A,25070.24512150688
2020-11-19,ETH-B,180.8496763713783
2020-11-19,GUSD-A,
2020-11-19,KNC-A,16.623210250909814
2020-11-19,LINK-A,331.02474572917976
2020-11-19,LRC-A,53.06059214861909
2020-11-19,MANA-A,186.25269001724905
2020-11-19,PAXUSD-A,3829.0494820107497
2020-11-19,TUSD-A,10033.504559830752
2020-11-19,USDC-A,54000.52294212469
2020-11-19,USDC-B,0.5805134018954463
2020-11-19,USDT-A,0.25545040643735345
2020-11-19,WBTC-A,15189.007257918423
2020-11-19,YFI-A,1624.4310242954896
2020-11-19,ZRX-A,17.38039344436793
2020-11-18,BAL-A,0.3036325424297676
2020-11-18,BAT-A,294.9275796968011
2020-11-18,COMP-A,0.9646392204609715
2020-11-18,ETH-A,24395.311305987114
2020-11-18,ETH-B,213.40390280844738
2020-11-18,KNC-A,16.24878671423186
2020-11-18,LINK-A,266.18350379958883
2020-11-18,LRC-A,60.1018736408462
2020-11-18,MANA-A,116.66791128793245
2020-11-18,PAXUSD-A,2395.2310472515665
2020-11-18,TUSD-A,6276.377922864176
2020-11-18,USDC-A,61260.27592875524
2020-11-18,USDC-B,0.36266250464862976
2020-11-18,USDT-A,0.3107513026578461
2020-11-18,WBTC-A,15281.521257014216
2020-11-18,YFI-A,769.7128658812524
2020-11-18,ZRX-A,8.825077552781842
2020-11-17,BAL-A,0.29045895277021727
2020-11-17,BAT-A,211.89806989537206
2020-11-17,COMP-A,0.5102472097847177
2020-11-17,ETH-A,24655.37581323835
2020-11-17,ETH-B,204.712980850829
2020-11-17,KNC-A,7.0305796119286015
2020-11-17,LINK-A,270.175651137196
2020-11-17,LRC-A,50.22730798500903
2020-11-17,MANA-A,95.07157518631834
2020-11-17,PAXUSD-A,1955.7208226798532
2020-11-17,TUSD-A,5115.503149529007
2020-11-17,USDC-A,52183.891514154224
2020-11-17,USDC-B,0.2953157038217459
2020-11-17,USDT-A,0.17093888284369962
2020-11-17,WBTC-A,15781.250655690284
2020-11-17,YFI-A,1055.3134017156988
2020-11-17,ZRX-A,9.869082828307619
2020-11-16,BAL-A,1.2022220870596525
2020-11-16,BAT-A,830.1063619163973
2020-11-16,COMP-A,2.954591244358947
2020-11-16,ETH-A,24857.89305224632
2020-11-16,ETH-B,127.62946343844527
2020-11-16,KNC-A,35.06132797366956
2020-11-16,LINK-A,360.8533408621513
2020-11-16,LRC-A,72.01425993277856
2020-11-16,MANA-A,332.4802109838214
2020-11-16,PAXUSD-A,6842.008377228366
2020-11-16,TUSD-A,17896.376106920976
2020-11-16,USDC-A,51571.77670171204
2020-11-16,USDC-B,1.0312515420509465
2020-11-16,USDT-A,0.31409395955319747
2020-11-16,WBTC-A,16906.537622544736
2020-11-16,YFI-A,2145.228228083836
2020-11-16,ZRX-A,22.571306112950577
2020-11-15,ETH-A,23717.44949585186
2020-11-15,ETH-B,161.52993195410247
2020-11-15,LINK-A,234.0152058124884
2020-11-15,LRC-A,41.15262280580536
2020-11-15,USDC-A,111682.76466780224
2020-11-15,USDT-A,0.3123546215724111
2020-11-15,WBTC-A,13527.435102836414
2020-11-14,ETH-A,24275.78752441041
2020-11-14,ETH-B,151.10494119980908
2020-11-14,LINK-A,282.3390318020387
2020-11-14,LRC-A,47.56635834192305
2020-11-14,WBTC-A,15350.881562179704
2020-11-14,ZRX-A,5.3128912765071865
2020-11-13,BAL-A,0.2459424526409179
2020-11-13,BAT-A,265.89946664926754
2020-11-13,COMP-A,1.2443025470153641
2020-11-13,ETH-A,24678.90156478095
2020-11-13,ETH-B,124.18999937307748
2020-11-13,KNC-A,14.9322529856451
2020-11-13,LINK-A,278.6156981342849
2020-11-13,LRC-A,73.54868007688627
2020-11-13,MANA-A,154.32121205321363
2020-11-13,PAXUSD-A,3176.409181243709
2020-11-13,TUSD-A,8504.687829369725
2020-11-13,USDC-A,49762.98528466989
2020-11-13,USDC-B,7.299374457445821
2020-11-13,USDT-A,0.2775467387969058
2020-11-13,WBTC-A,15303.428179073424
2020-11-13,YFI-A,548.2110187904614
2020-11-13,ZRX-A,12.915569649805418
2020-11-12,BAL-A,
2020-11-12,BAT-A,296.28857809380554
2020-11-12,COMP-A,0.49414065670633095
2020-11-12,ETH-A,23770.737332298402
2020-11-12,ETH-B,203.24856489660522
2020-11-12,KNC-A,5.921394734540346
2020-11-12,LINK-A,462.0507448814294
2020-11-12,LRC-A,64.94663513494767
2020-11-12,MANA-A,167.73395312723838
2020-11-12,PAXUSD-A,7319.799444427663
2020-11-12,TUSD-A,24002.189533980683
2020-11-12,USDC-A,50141.51998553012
2020-11-12,USDT-A,0.8628208069613419
2020-11-12,WBTC-A,16092.106903145313
2020-11-12,YFI-A,205.7324202245001
2020-11-12,ZRX-A,20.784551817770797
2020-11-11,BAT-A,458.68731047428383
2020-11-11,COMP-A,1.133571254564482
2020-11-11,ETH-A,23577.21361539647
2020-11-11,ETH-B,170.98243834185294
2020-11-11,KNC-A,35.68111134247822
2020-11-11,LINK-A,513.0916778257832
2020-11-11,LRC-A,20.215511189351602
2020-11-11,USDC-A,55062.8637411101
2020-11-11,WBTC-A,15608.863114089298
2020-11-10,BAT-A,293.62674327949674
2020-11-10,COMP-A,0.6810620239613813
2020-11-10,ETH-A,22503.39674923137
2020-11-10,ETH-B,192.02080434586193
2020-11-10,LINK-A,386.2486864265837
2020-11-10,LRC-A,51.642412752975126
2020-11-10,MANA-A,265.49642550404957
2020-11-10,USDC-A,51892.44485394531
2020-11-10,WBTC-A,14941.284285603399
2020-11-10,ZRX-A,15.252678314527312
2020-11-09,BAT-A,215.9000691694758
2020-11-09,COMP-A,0.8684296024070143
2020-11-09,ETH-A,22701.799895501248
2020-11-09,ETH-B,177.12860131208978
2020-11-09,LINK-A,163.1973165519268
2020-11-09,LRC-A,66.53295323756139
2020-11-09,PAXUSD-A,1702.442063988856
2020-11-09,USDC-A,57055.22930676145
2020-11-09,USDC-B,1.6784600268053302
2020-11-09,WBTC-A,15647.338551196695
2020-11-08,BAT-A,275.9486190592041
2020-11-08,COMP-A,0.4503723967810052
2020-11-08,ETH-A,22511.81757243875
2020-11-08,ETH-B,157.0593791258358
2020-11-08,KNC-A,7.489164310498812
2020-11-08,LINK-A,246.8614056808965
2020-11-08,LRC-A,42.404992347015124
2020-11-08,MANA-A,272.5567730143672
2020-11-08,PAXUSD-A,10535.813481706125
2020-11-08,TUSD-A,40199.72245584241
2020-11-08,USDC-A,63637.39757516416
2020-11-08,USDC-B,22.121701268536302
2020-11-08,USDT-A,0.2019106147083913
2020-11-08,WBTC-A,13133.273841151466
2020-11-08,ZRX-A,14.725196982122318
2020-11-07,BAT-A,270.7459880423531
2020-11-07,COMP-A,1.5866261742791385
2020-11-07,ETH-A,22549.091955861997
2020-11-07,ETH-B,164.25646097402284
2020-11-07,KNC-A,13.257129932745595
2020-11-07,LINK-A,278.7808858959077
2020-11-07,LRC-A,51.233301659483566
2020-11-07,USDC-A,47718.98371576301
2020-11-07,USDT-A,0.41839603377307133
2020-11-07,WBTC-A,15051.6646472212
2020-11-07,ZRX-A,9.462172784766828
2020-11-06,BAT-A,539.0324765662338
2020-11-06,ETH-A,22697.210049094374
2020-11-06,ETH-B,124.25916393517129
2020-11-06,KNC-A,14.08697881254916
2020-11-06,LINK-A,279.5121980910747
2020-11-06,LRC-A,33.94844019416328
2020-11-06,MANA-A,314.5187028723617
2020-11-06,USDC-A,49734.990656021786
2020-11-06,USDC-B,0.7691363043678332
2020-11-06,USDT-A,0.6069938529894112
2020-11-06,WBTC-A,14565.984500049173
2020-11-06,ZRX-A,25.944461002004065
2020-11-05,BAT-A,246.86968505346783
2020-11-05,COMP-A,0.3602544370388321
2020-11-05,ETH-A,22024.041568840872
2020-11-05,ETH-B,88.28500354393499
2020-11-05,KNC-A,2.4157191637652757
2020-11-05,LINK-A,245.33561096645613
2020-11-05,LRC-A,52.452648749759135
2020-11-05,USDC-A,57543.701229277096
2020-11-05,WBTC-A,14587.693798046614
2020-11-04,BAT-A,259.69203109120826
2020-11-04,COMP-A,0.3358615395467602
2020-11-04,ETH-A,22289.435446828626
2020-11-04,ETH-B,120.08857188320536
2020-11-04,KNC-A,14.080749069126018
2020-11-04,LINK-A,266.77155732774935
2020-11-04,LRC-A,57.19384239867745
2020-11-04,PAXUSD-A,2584.279435334046
2020-11-04,USDC-A,82200.6215604291
2020-11-04,USDC-B,0.14103411578132474
2020-11-04,USDT-A,0.16688384395512393
2020-11-04,WBTC-A,14776.378328224922
2020-11-03,BAT-A,534.7293247018371
2020-11-03,COMP-A,0.8676533458425538
2020-11-03,ETH-A,22991.282881293937
2020-11-03,ETH-B,70.25786755604499
2020-11-03,KNC-A,9.521094082947409
2020-11-03,LINK-A,436.71959163089383
2020-11-03,LRC-A,22.46583028932061
2020-11-03,MANA-A,137.4940123143531
2020-11-03,PAXUSD-A,5181.876320582551
2020-11-03,USDC-A,99292.33267960124
2020-11-03,USDC-B,0.14246594637251223
2020-11-03,USDT-A,0.33457320072604435
2020-11-03,WBTC-A,15078.533834513584
2020-11-03,ZRX-A,9.61915020562787
2020-11-02,BAT-A,219.98316446344606
2020-11-02,ETH-A,21522.56573923915
2020-11-02,ETH-B,72.54930394393593
2020-11-02,KNC-A,5.723265374028992
2020-11-02,LINK-A,88.84444261542762
2020-11-02,LRC-A,39.74809884352151
2020-11-02,MANA-A,428.1934987506682
2020-11-02,TUSD-A,12829.203156210504
2020-11-02,USDC-A,56792.43431517252
2020-11-02,USDC-B,0.2829328501164805
2020-11-02,WBTC-A,14693.070728813518
2020-11-02,ZRX-A,5.759561134816511
2020-11-01,BAT-A,474.47999746922477
2020-11-01,COMP-A,0.4733777981994045
2020-11-01,ETH-A,22309.303147861367
2020-11-01,ETH-B,66.03305895801213
2020-11-01,KNC-A,12.72794722851707
2020-11-01,LINK-A,285.5442984959196
2020-11-01,LRC-A,70.76672694136765
2020-11-01,PAXUSD-A,5173.090407206387
2020-11-01,USDC-A,78037.56752277788
2020-11-01,USDT-A,0.33400478937336625
2020-11-01,WBTC-A,14593.112406021202
2020-11-01,ZRX-A,13.19994096582425
2020-10-31,BAT-A,139.2948999319626
2020-10-31,COMP-A,0.39137449531165847
2020-10-31,ETH-A,21715.83537005996
2020-10-31,ETH-B,27.89039939110184
2020-10-31,KNC-A,31.95632328441081
2020-10-31,LINK-A,245.1071386394753
2020-10-31,LRC-A,16.828115861811163
2020-10-31,TUSD-A,23950.743742199007
2020-10-31,USDC-A,51051.94762127253
2020-10-31,USDC-B,0.14086417154187597
2020-10-31,WBTC-A,15101.235884947428
2020-10-31,ZRX-A,8.706273866913595
2020-10-30,BAT-A,410.8190000351466
2020-10-30,COMP-A,0.4135437324601881
2020-10-30,ETH-A,22269.673819271746
2020-10-30,ETH-B,68.10933637045
2020-10-30,LINK-A,345.9437342119312
2020-10-30,LRC-A,74.18349798061743
2020-10-30,MANA-A,192.73478359109555
2020-10-30,PAXUSD-A,2606.2059123865843
2020-10-30,USDC-A,67259.33140114722
2020-10-30,USDC-B,0.11851668927332981
2020-10-30,USDT-A,0.1674617613695141
2020-10-30,WBTC-A,15144.666029416783
2020-10-30,ZRX-A,29.026332392258098
2020-10-29,BAT-A,289.48738479925004
2020-10-29,COMP-A,0.39946892129326633
2020-10-29,ETH-A,21803.81241927568
2020-10-29,ETH-B,44.22576007386767
2020-10-29,LINK-A,206.0303707483506
2020-10-29,LRC-A,43.82148735878212
2020-10-29,PAXUSD-A,2532.30593965521
2020-10-29,USDC-A,26408.127939227164
2020-10-29,USDC-B,2.377375261021415
2020-10-29,USDT-A,0.16350575739381812
2020-10-29,WBTC-A,14981.01370448641
2020-10-28,BAT-A,541.9660416490296
2020-10-28,COMP-A,0.5615329368947669
2020-10-28,ETH-A,22141.810003396087
2020-10-28,ETH-B,37.92015142923174
2020-10-28,KNC-A,10.85242011572449
2020-10-28,LINK-A,272.0643168514825
2020-10-28,LRC-A,75.69974631497307
2020-10-28,MANA-A,115.33571960974353
2020-10-28,PAXUSD-A,1895.6018741249984
2020-10-28,USDC-A,51482.34033876597
2020-10-28,USDT-A,0.22840782445803895
2020-10-28,WBTC-A,19014.054047338454
2020-10-27,BAT-A,168.68776855388182
2020-10-27,COMP-A,0.050208267711932826
2020-10-27,ETH-A,22413.81966252631
2020-10-27,ETH-B,45.981211437476816
2020-10-27,KNC-A,5.15902299122127
2020-10-27,LINK-A,256.48272091452344
2020-10-27,LRC-A,30.146944246136307
2020-10-27,MANA-A,92.01521139583382
2020-10-27,PAXUSD-A,1993.116011151093
2020-10-27,TUSD-A,4579.320771625236
2020-10-27,USDC-A,54162.1309384881
2020-10-27,USDC-B,0.01724347087809738
2020-10-27,USDT-A,0.016338133222356187
2020-10-27,WBTC-A,14723.562418314734
2020-10-27,ZRX-A,4.697501036552192
2020-10-26,BAT-A,339.05635544197366
2020-10-26,COMP-A,0.39562216891148566
2020-10-26,ETH-A,22708.216199503266
2020-10-26,ETH-B,38.41454960400385
2020-10-26,KNC-A,10.512641354706101
2020-10-26,LINK-A,247.24109038670784
2020-10-26,LRC-A,62.40177618348561
2020-10-26,MANA-A,100.38141968110138
2020-10-26,PAXUSD-A,2654.756824158822
2020-10-26,TUSD-A,6121.316759350477
2020-10-26,USDC-A,65916.48251257245
2020-10-26,USDC-B,0.13783882802678327
2020-10-26,USDT-A,0.13066673742321783
2020-10-26,WBTC-A,14988.855152418697
2020-10-26,ZRX-A,9.751622589380451
2020-10-25,BAT-A,335.05586125617504
2020-10-25,COMP-A,0.48060538758351434
2020-10-25,ETH-A,23091.318278837534
2020-10-25,ETH-B,46.70106323791411
2020-10-25,KNC-A,10.49393010401793
2020-10-25,LINK-A,271.3976252315548
2020-10-25,LRC-A,63.99400871231341
2020-10-25,MANA-A,100.18282947974059
2020-10-25,PAXUSD-A,2650.8861659632826
2020-10-25,TUSD-A,6103.4910733778925
2020-10-25,USDC-A,49511.0009327477
2020-10-25,USDC-B,0.1715940796083947
2020-10-25,USDT-A,0.1628055311345431
2020-10-25,WBTC-A,14677.030931141515
2020-10-25,ZRX-A,9.7342658615392
2020-10-24,BAT-A,335.6962491485153
2020-10-24,COMP-A,0.6252587381612905
2020-10-24,ETH-A,22201.835015358163
2020-10-24,ETH-B,44.046253143345616
2020-10-24,KNC-A,10.513899382702135
2020-10-24,LINK-A,205.66363488991894
2020-10-24,LRC-A,64.11744832651269
2020-10-24,MANA-A,100.35350338792641
2020-10-24,PAXUSD-A,2653.7737673828437
2020-10-24,TUSD-A,6110.139585756151
2020-10-24,USDC-A,49731.6002584346
2020-10-24,USDC-B,0.22296643288607293
2020-10-24,USDT-A,0.21177415504670905
2020-10-24,WBTC-A,13837.391978227171
2020-10-24,ZRX-A,10.050421468141069
2020-10-23,BAT-A,336.6296606054509
2020-10-23,COMP-A,0.32334646376116144
2020-10-23,ETH-A,22540.8873615241
2020-10-23,ETH-B,43.88953561501164
2020-10-23,KNC-A,10.535597491998434
2020-10-23,LINK-A,122.65970618925982
2020-10-23,LRC-A,64.09929507824046
2020-10-23,MANA-A,100.54056416799847
2020-10-23,PAXUSD-A,2667.192552408274
2020-10-23,TUSD-A,6266.184955154494
2020-10-23,USDC-A,51321.64818441546
2020-10-23,USDC-B,0.11519888201114734
2020-10-23,USDT-A,0.10950423587901759
2020-10-23,WBTC-A,13994.647586540203
2020-10-23,ZRX-A,10.494923642531829
2020-10-22,BAT-A,379.85981683834075
2020-10-22,COMP-A,0.4855599025149736
2020-10-22,ETH-A,22078.663544966745
2020-10-22,ETH-B,30.811459674952964
2020-10-22,KNC-A,11.787373960455122
2020-10-22,LINK-A,46.230896026540314
2020-10-22,LRC-A,70.93945834749935
2020-10-22,MANA-A,113.3622448719614
2020-10-22,PAXUSD-A,3005.374911061665
2020-10-22,TUSD-A,6451.2996492621905
2020-10-22,USDC-A,51382.65820634971
2020-10-22,USDC-B,0.17281128139377935
2020-10-22,USDT-A,0.16441777294651447
2020-10-22,WBTC-A,12717.930807052695
2020-10-22,ZRX-A,11.837854547974459
2020-10-21,BAT-A,309.38420823876663
2020-10-21,COMP-A,0.1190926523432794
2020-10-21,ETH-A,22255.515019945535
2020-10-21,ETH-B,22.23389174959299
2020-10-21,KNC-A,9.155665739996133
2020-10-21,LINK-A,23.87065406350992
2020-10-21,LRC-A,55.74767614753105
2020-10-21,MANA-A,90.33027097699882
2020-10-21,PAXUSD-A,2398.4886356401294
2020-10-21,TUSD-A,6293.710692426307
2020-10-21,USDC-A,55617.50891294844
2020-10-21,USDC-B,0.10611393158936921
2020-10-21,USDT-A,0.1010506442976192
2020-10-21,WBTC-A,11995.770061205521
2020-10-21,ZRX-A,9.433860013618425
2020-10-20,BAT-A,647.8971781893092
2020-10-20,COMP-A,0.11134578443593807
2020-10-20,ETH-A,22035.131581221514
2020-10-20,ETH-B,0.1703715264974692
2020-10-20,KNC-A,10.51663465135852
2020-10-20,LINK-A,27.714966662251516
2020-10-20,LRC-A,61.267551870462235
2020-10-20,MANA-A,103.73761513905305
2020-10-20,PAXUSD-A,2755.018522167375
2020-10-20,TUSD-A,6439.728713136296
2020-10-20,USDC-A,56826.797287291185
2020-10-20,USDC-B,0.14198790851629536
2020-10-20,USDT-A,0.1353210496744001
2020-10-20,WBTC-A,12102.94221660349
2020-10-20,ZRX-A,10.742397133432839
2020-10-19,BAT-A,399.42178580247594
2020-10-19,COMP-A,0.12653822809432
2020-10-19,ETH-A,21916.79256719838
2020-10-19,ETH-B,0.004131718026331135
2020-10-19,KNC-A,10.461795498997096
2020-10-19,LINK-A,28.016321175795547
2020-10-19,LRC-A,62.75992438339369
2020-10-19,MANA-A,103.054991737921
2020-10-19,PAXUSD-A,2737.4533323108817
2020-10-19,TUSD-A,6398.670892087036
2020-10-19,USDC-A,51652.50850721157
2020-10-19,USDC-B,0.14093913662592306
2020-10-19,USDT-A,0.13444418316151532
2020-10-19,WBTC-A,11850.060104851531
2020-10-19,ZRX-A,10.673906760811262
2020-10-18,BAT-A,399.5691135151856
2020-10-18,COMP-A,0.12879233694133174
2020-10-18,ETH-A,21530.017887361995
2020-10-18,ETH-B,
2020-10-18,KNC-A,10.486360602161707
2020-10-18,LINK-A,27.75817255321832
2020-10-18,LRC-A,62.98851669304705
2020-10-18,MANA-A,103.19135628492752
2020-10-18,PAXUSD-A,2738.189765778636
2020-10-18,TUSD-A,6407.196659014178
2020-10-18,USDC-A,51943.15859331446
2020-10-18,USDC-B,0.14083406183655403
2020-10-18,USDT-A,0.13446628943613612
2020-10-18,WBTC-A,11852.80591939096
2020-10-18,ZRX-A,10.676778269917028
2020-10-17,BAT-A,398.8811183481124
2020-10-17,COMP-A,0.14909433009946294
2020-10-17,ETH-A,21894.328775448274
2020-10-17,ETH-B,
2020-10-17,KNC-A,10.48320759766003
2020-10-17,LINK-A,26.64020740296937
2020-10-17,LRC-A,57.4914477781513
2020-10-17,MANA-A,102.44186001123478
2020-10-17,PAXUSD-A,2734.8849215673463
2020-10-17,TUSD-A,6446.987749303428
2020-10-17,USDC-A,52049.9307328198
2020-10-17,USDC-B,0.14052146127570012
2020-10-17,USDT-A,0.1342899574498089
2020-10-17,WBTC-A,11649.368496530757
2020-10-17,ZRX-A,10.663891986686574
2020-10-16,BAT-A,374.06320651447857
2020-10-16,COMP-A,0.1484981279795962
2020-10-16,ETH-A,21632.20799961882
2020-10-16,KNC-A,10.424792676188439
2020-10-16,LINK-A,24.844955064787072
2020-10-16,LRC-A,53.65929757446804
2020-10-16,MANA-A,101.96687403007566
2020-10-16,PAXUSD-A,2723.5427986413506
