dt,annual_revenues,asset,blended_rate,collateral,revenues,total_annual_revenues,total_asset,total_blended_rate
2024-03-15 00:00:00+00:00,11491332.501269612,264950846.9941841,0.043371563562209926,RWA,30262.098665479774,271011848.50682086,4686281490.966694,0.05783089407437966
2024-03-15 00:00:00+00:00,0.0,560980109.4682313,0.0,Stablecoins,,271011848.50682086,4686281490.966694,0.05783089407437966
2024-03-15 00:00:00+00:00,36804301.060744666,817873356.905437,0.045,TBills,,271011848.50682086,4686281490.966694,0.05783089407437966
2024-03-15 00:00:00+00:00,34556073.00888479,205818798.0915854,0.16789561171913947,WBTC,94431.52957036071,271011848.50682086,4686281490.966694,0.05783089407437966
2024-03-14 00:00:00+00:00,1042500.0,417000000.0,0.0025,Coinbase,,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-14 00:00:00+00:00,187731677.51691994,1200212785.4019673,0.15641532884858086,ETH,538290.1606182816,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-14 00:00:00+00:00,,1194501461.5434494,,Lending Protocols,,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-14 00:00:00+00:00,47382.65151540926,94711410.13855365,0.0005002845110857607,Liquidity Pools,,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-14 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-14 00:00:00+00:00,11725725.230802666,270810664.9555186,0.04329860950169244,RWA,,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-14 00:00:00+00:00,0.0,349726220.8994004,0.0,Stablecoins,,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-14 00:00:00+00:00,39044852.950744666,867663398.905437,0.045,TBills,,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-14 00:00:00+00:00,33965256.18988259,202286884.33511263,0.1679063687273716,WBTC,91089.31561395264,273557394.53986526,4596912826.17944,0.05950893673292098
2024-03-13 00:00:00+00:00,1042500.0,417000000.0,0.0025,Coinbase,,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-13 00:00:00+00:00,186818424.07673097,1194597057.67873,0.15638614114766483,ETH,519785.65707476303,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-13 00:00:00+00:00,,1194501461.5434494,,Lending Protocols,0.0,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-13 00:00:00+00:00,47382.65151540926,94711410.13855366,0.0005002845110857606,Liquidity Pools,,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-13 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-13 00:00:00+00:00,11725725.230802668,270810664.9555186,0.043298609501692446,RWA,,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-13 00:00:00+00:00,0.0,353677309.4236774,0.0,Stablecoins,,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-13 00:00:00+00:00,39044852.950744666,867663398.905437,0.045,TBills,,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-13 00:00:00+00:00,33493911.67712158,199474141.46716282,0.16791104566621387,WBTC,79730.44067439469,272172796.58691525,4592435444.112529,0.0592654594493732
2024-03-12 00:00:00+00:00,186691013.76330262,1194347773.2008762,0.15631210435714793,ETH,326743.42374176666,270674462.0657128,4575038603.730802,0.05916331762643188
2024-03-12 00:00:00+00:00,,1172773922.2737045,,Lending Protocols,0.0,270674462.0657128,4575038603.730802,0.05916331762643188
2024-03-12 00:00:00+00:00,47382.65151540926,94711410.13855366,0.0005002845110857606,Liquidity Pools,,270674462.0657128,4575038603.730802,0.05916331762643188
2024-03-12 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,270674462.0657128,4575038603.730802,0.05916331762643188
2024-03-12 00:00:00+00:00,11725725.230802666,270810664.9555186,0.04329860950169244,RWA,,270674462.0657128,4575038603.730802,0.05916331762643188
2024-03-12 00:00:00+00:00,0.0,777248608.8466305,0.0,Stablecoins,,270674462.0657128,4575038603.730802,0.05916331762643188
2024-03-12 00:00:00+00:00,39044852.950744666,867663398.905437,0.045,TBills,,270674462.0657128,4575038603.730802,0.05916331762643188
2024-03-12 00:00:00+00:00,33165487.469347477,197482825.41008085,0.16794112298362168,WBTC,73768.3198146865,270674462.0657128,4575038603.730802,0.05916331762643188
2024-03-11 00:00:00+00:00,185859467.99899864,1189410501.6685212,0.15626183536993532,ETH,485313.30938660516,271131995.62786674,4579294356.947575,0.059208247929402706
2024-03-11 00:00:00+00:00,,1152402049.4160588,,Lending Protocols,0.0,271131995.62786674,4579294356.947575,0.059208247929402706
2024-03-11 00:00:00+00:00,47446.74760027182,94818237.23260574,0.0005003968538655348,Liquidity Pools,,271131995.62786674,4579294356.947575,0.059208247929402706
2024-03-11 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,271131995.62786674,4579294356.947575,0.059208247929402706
2024-03-11 00:00:00+00:00,11725725.230802666,270810664.9555186,0.04329860950169244,RWA,89913.9762581975,271131995.62786674,4579294356.947575,0.059208247929402706
2024-03-11 00:00:00+00:00,0.0,762431804.7570823,0.0,Stablecoins,,271131995.62786674,4579294356.947575,0.059208247929402706
2024-03-11 00:00:00+00:00,41294403.04074466,917653400.905437,0.045,TBills,,271131995.62786674,4579294356.947575,0.059208247929402706
2024-03-11 00:00:00+00:00,32204952.60972054,191767698.01235104,0.1679373165737555,WBTC,73791.56811430716,271131995.62786674,4579294356.947575,0.059208247929402706
2024-03-10 00:00:00+00:00,183858151.1447347,1178189439.7870712,0.15605143361152732,ETH,231948.72285847506,268728323.3337235,4582132874.684439,0.0586469949002145
2024-03-10 00:00:00+00:00,,1293370049.338979,,Lending Protocols,,268728323.3337235,4582132874.684439,0.0586469949002145
2024-03-10 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,268728323.3337235,4582132874.684439,0.0586469949002145
2024-03-10 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,268728323.3337235,4582132874.684439,0.0586469949002145
2024-03-10 00:00:00+00:00,11683179.069741195,269747010.97926044,0.04331161641913229,RWA,,268728323.3337235,4582132874.684439,0.0586469949002145
2024-03-10 00:00:00+00:00,0.0,638790291.9544123,0.0,Stablecoins,,268728323.3337235,4582132874.684439,0.0586469949002145
2024-03-10 00:00:00+00:00,41294403.04074466,917653400.905437,0.045,TBills,,268728323.3337235,4582132874.684439,0.0586469949002145
2024-03-10 00:00:00+00:00,31845143.33090267,189564444.48667288,0.16799111994412808,WBTC,38477.95695915568,268728323.3337235,4582132874.684439,0.0586469949002145
2024-03-09 00:00:00+00:00,76471073.77850412,1184534055.4882433,0.06455793602910313,ETH,186328.74012006726,142305279.3301019,4409003954.005726,0.0322760607190685
2024-03-09 00:00:00+00:00,,1293370049.338979,,Lending Protocols,,142305279.3301019,4409003954.005726,0.0322760607190685
2024-03-09 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,142305279.3301019,4409003954.005726,0.0322760607190685
2024-03-09 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,142305279.3301019,4409003954.005726,0.0322760607190685
2024-03-09 00:00:00+00:00,11683179.069741195,269747010.97926044,0.04331161641913229,RWA,2004.916761168375,142305279.3301019,4409003954.005726,0.0322760607190685
2024-03-09 00:00:00+00:00,0.0,458472195.9374434,0.0,Stablecoins,,142305279.3301019,4409003954.005726,0.0322760607190685
2024-03-09 00:00:00+00:00,41294403.04074466,917653400.905437,0.045,TBills,,142305279.3301019,4409003954.005726,0.0322760607190685
2024-03-09 00:00:00+00:00,12809176.69351166,190409004.12375677,0.06727190634948285,WBTC,30659.465451981778,142305279.3301019,4409003954.005726,0.0322760607190685
2024-03-08 00:00:00+00:00,76536670.21054345,1185567977.4944963,0.06455696481638376,ETH,215472.89963870757,142689209.98415467,4408265939.968178,0.03236855759777159
2024-03-08 00:00:00+00:00,,1293370049.338979,,Lending Protocols,0.0,142689209.98415467,4408265939.968178,0.03236855759777159
2024-03-08 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,142689209.98415467,4408265939.968178,0.03236855759777159
2024-03-08 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,142689209.98415467,4408265939.968178,0.03236855759777159
2024-03-08 00:00:00+00:00,11684885.88791294,269771394.0942026,0.0433140286320819,RWA,11099.376222076111,142689209.98415467,4408265939.968178,0.03236855759777159
2024-03-08 00:00:00+00:00,0.0,451757481.0668094,0.0,Stablecoins,,142689209.98415467,4408265939.968178,0.03236855759777159
2024-03-08 00:00:00+00:00,41294403.04074466,917653400.905437,0.045,TBills,,142689209.98415467,4408265939.968178,0.03236855759777159
2024-03-08 00:00:00+00:00,13125804.09735334,195327399.83564788,0.06719899055840417,WBTC,45544.815521049924,142689209.98415467,4408265939.968178,0.03236855759777159
2024-03-07 00:00:00+00:00,76404198.29641925,1183535275.684073,0.06455591131600052,ETH,194424.94325381576,150693615.40383956,4458348589.998227,0.03380032143334478
2024-03-07 00:00:00+00:00,,1264419601.1354618,,Lending Protocols,0.0,150693615.40383956,4458348589.998227,0.03380032143334478
2024-03-07 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,150693615.40383956,4458348589.998227,0.03380032143334478
2024-03-07 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,150693615.40383956,4458348589.998227,0.03380032143334478
2024-03-07 00:00:00+00:00,11692728.876657007,269883436.7822889,0.043325107372518615,RWA,,150693615.40383956,4458348589.998227,0.03380032143334478
2024-03-07 00:00:00+00:00,0.0,352205311.16733044,0.0,Stablecoins,,150693615.40383956,4458348589.998227,0.03380032143334478
2024-03-07 00:00:00+00:00,49393503.22074467,1097633404.905437,0.045000000000000005,TBills,,150693615.40383956,4458348589.998227,0.03380032143334478
2024-03-07 00:00:00+00:00,13155738.262418356,195853323.09103063,0.06717138139291975,WBTC,28106.818542641675,150693615.40383956,4458348589.998227,0.03380032143334478
2024-03-06 00:00:00+00:00,470173.74999515497,188069499.99806198,0.0025,Coinbase,,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-06 00:00:00+00:00,76082619.13268286,1176304398.4886093,0.06467936295268355,ETH,188614.37529971797,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-06 00:00:00+00:00,,1312611182.2765117,,Lending Protocols,,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-06 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-06 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-06 00:00:00+00:00,11692728.87665701,269883436.7822889,0.04332510737251862,RWA,,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-06 00:00:00+00:00,0.0,375154257.70589244,0.0,Stablecoins,,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-06 00:00:00+00:00,54793053.31074466,1217623406.905437,0.04499999999999999,TBills,,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-06 00:00:00+00:00,12878463.912778683,191638058.7740757,0.06720201610871697,WBTC,33475.25020296773,155964485.73045862,4826102478.163483,0.03231686157435453
2024-03-05 00:00:00+00:00,470173.74999515497,188069499.99806198,0.0025,Coinbase,,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-05 00:00:00+00:00,75549482.88257474,1168389289.5403006,0.06466122512326304,ETH,204691.94551865815,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-05 00:00:00+00:00,,1312611182.2765117,,Lending Protocols,0.0,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-05 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-05 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-05 00:00:00+00:00,11692728.876657007,269883436.78228885,0.04332510737251863,RWA,,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-05 00:00:00+00:00,0.0,225952971.47284937,0.0,Stablecoins,,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-05 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-05 00:00:00+00:00,12581787.528043792,187137852.83615538,0.06723272356373305,WBTC,34569.45540720439,160039322.18561563,4773478079.044211,0.0335267743007338
2024-03-04 00:00:00+00:00,1165173.749995155,466069499.998062,0.0025,Coinbase,,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-04 00:00:00+00:00,74442923.20935892,1151593015.8880157,0.06464343060638877,ETH,190692.5476332932,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-04 00:00:00+00:00,,1272611182.276512,,Lending Protocols,0.0,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-04 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-04 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-04 00:00:00+00:00,11692728.87665701,269883436.7822889,0.04332510737251862,RWA,13187.392682577767,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-04 00:00:00+00:00,0.0,210832660.16006535,0.0,Stablecoins,,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-04 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-04 00:00:00+00:00,12245642.860462131,182157767.88499138,0.06722547713800292,WBTC,28777.556755019585,159291617.84481815,4974581409.127977,0.03202110986715991
2024-03-03 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-03 00:00:00+00:00,71106700.48691633,1101367370.3335996,0.0645622000453658,ETH,184129.25075286644,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-03 00:00:00+00:00,,1213820926.7713358,,Lending Protocols,0.0,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-03 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-03 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-03 00:00:00+00:00,11707041.242787769,270087899.14051664,0.043345300844807685,RWA,,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-03 00:00:00+00:00,0.0,185267416.51117536,0.0,Stablecoins,,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-03 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-03 00:00:00+00:00,12419409.439889034,184594979.50553972,0.06727923735063622,WBTC,32707.18666741069,156538474.06793323,5000641938.3982725,0.03130367580728509
2024-03-02 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-02 00:00:00+00:00,70898933.19106951,1098270819.7338161,0.06455505501662424,ETH,187165.26693245073,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-02 00:00:00+00:00,,1196448554.936394,,Lending Protocols,0.0,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-02 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-02 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-02 00:00:00+00:00,11707041.242787769,270087899.14051664,0.043345300844807685,RWA,,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-02 00:00:00+00:00,0.0,200832136.8060014,0.0,Stablecoins,,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-02 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-02 00:00:00+00:00,12191815.218701378,181394117.00703663,0.06721174545163686,WBTC,36352.87502054175,156103112.55089873,4992536873.75987,0.03126729286094141
2024-03-01 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,153834286.63054395,5016192091.52585,0.030667542993504035
2024-03-01 00:00:00+00:00,68732945.20868914,1065629913.9439628,0.06449982710630206,ETH,191537.72581039713,153834286.63054395,5016192091.52585,0.030667542993504035
2024-03-01 00:00:00+00:00,,1169610848.2549314,,Lending Protocols,0.0,153834286.63054395,5016192091.52585,0.030667542993504035
2024-03-01 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,153834286.63054395,5016192091.52585,0.030667542993504035
2024-03-01 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,153834286.63054395,5016192091.52585,0.030667542993504035
2024-03-01 00:00:00+00:00,11707041.24278777,270087899.14051664,0.04334530084480769,RWA,,153834286.63054395,5016192091.52585,0.030667542993504035
2024-03-01 00:00:00+00:00,0.0,285516857.2891224,0.0,Stablecoins,,153834286.63054395,5016192091.52585,0.030667542993504035
2024-03-01 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,153834286.63054395,5016192091.52585,0.030667542993504035
2024-03-01 00:00:00+00:00,12088977.280726973,179843226.76121154,0.0672195305791428,WBTC,30713.67024703071,153834286.63054395,5016192091.52585,0.030667542993504035
2024-02-29 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-29 00:00:00+00:00,68495671.28585733,1062016069.6948191,0.06449588969547349,ETH,165285.12920924352,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-29 00:00:00+00:00,,1154776889.13331,,Lending Protocols,0.0,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-29 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-29 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-29 00:00:00+00:00,11707041.242787769,270087899.14051664,0.043345300844807685,RWA,1018.7519378122078,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-29 00:00:00+00:00,0.0,289021907.04484737,0.0,Stablecoins,,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-29 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-29 00:00:00+00:00,11751107.557218844,174758959.1029949,0.06724180332461972,WBTC,29807.965973505194,153259142.98420405,4996165070.252593,0.030675356164013946
2024-02-28 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-28 00:00:00+00:00,68488827.0550126,1062727344.1854938,0.06444628288689089,ETH,235638.6510458793,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-28 00:00:00+00:00,,1114776889.13331,,Lending Protocols,0.0,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-28 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-28 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-28 00:00:00+00:00,11717469.930920715,270236880.3885788,0.04335999554935633,RWA,159250.50556499534,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-28 00:00:00+00:00,0.0,329823670.9198214,0.0,Stablecoins,,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-28 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-28 00:00:00+00:00,11401439.909635589,169580477.06493056,0.0672332104907931,WBTC,28765.30360075555,152913059.793909,4992648607.828239,0.030627643121959054
2024-02-27 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-27 00:00:00+00:00,73519990.8074715,1074122865.8667436,0.0684465373038548,ETH,195725.41066137512,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-27 00:00:00+00:00,,1054776889.1333102,,Lending Protocols,0.0,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-27 00:00:00+00:00,47446.74760027182,94818237.23260574,0.0005003968538655348,Liquidity Pools,,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-27 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-27 00:00:00+00:00,11761756.046575708,271347355.1216174,0.043345755263780296,RWA,,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-27 00:00:00+00:00,0.0,360444116.3175404,0.0,Stablecoins,,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-27 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-27 00:00:00+00:00,11287653.436316732,167505381.34358564,0.0673868107745362,WBTC,27562.695354885567,157874723.188704,4973699953.918901,0.03174190736301063
2024-02-26 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-26 00:00:00+00:00,71398947.58259758,1044548043.7659391,0.06835391441180715,ETH,142565.54362733118,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-26 00:00:00+00:00,,1044712745.8811713,,Lending Protocols,0.0,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-26 00:00:00+00:00,47446.74760027182,94818237.23260573,0.0005003968538655348,Liquidity Pools,,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-26 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-26 00:00:00+00:00,11761756.04657571,271347355.1216174,0.0433457552637803,RWA,7580.049649490419,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-26 00:00:00+00:00,0.0,392615813.9506444,0.0,Stablecoins,,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-26 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-26 00:00:00+00:00,11099318.133787733,164710698.68105948,0.06738674671813576,WBTC,42221.87337241542,155565344.66130114,4963438003.536537,0.031342256023034455
2024-02-25 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-25 00:00:00+00:00,71056205.90458587,1039828635.5456703,0.068334534629639,ETH,240405.37763819617,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-25 00:00:00+00:00,,1024399313.3621173,,Lending Protocols,,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-25 00:00:00+00:00,47535.68162117222,95262903.9999049,0.0004989946729024729,Liquidity Pools,,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-25 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-25 00:00:00+00:00,11675094.994408444,270109340.1818981,0.043223588590258134,RWA,,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-25 00:00:00+00:00,0.0,396862833.5764764,0.0,Stablecoins,,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-25 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-25 00:00:00+00:00,11117674.151006438,165043809.291466,0.0673619580082081,WBTC,19704.369809183263,155154386.88236174,4942191944.8610325,0.031393840751914474
2024-02-24 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-24 00:00:00+00:00,70924571.5375045,1037928915.3052843,0.06833278319126852,ETH,210495.55125325138,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-24 00:00:00+00:00,,1024399313.3621173,,Lending Protocols,,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-24 00:00:00+00:00,47535.68162117222,95262903.99990492,0.0004989946729024728,Liquidity Pools,,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-24 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-24 00:00:00+00:00,11675094.994408444,270109340.1818981,0.043223588590258134,RWA,,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-24 00:00:00+00:00,0.0,394439527.0693484,0.0,Stablecoins,,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-24 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-24 00:00:00+00:00,11106496.703831868,164880074.89365178,0.06736106052229535,WBTC,43121.551721750744,155011575.06810576,4937705183.715704,0.03139344478875043
2024-02-23 00:00:00+00:00,1560173.749995155,624069499.998062,0.0025,Coinbase,,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-23 00:00:00+00:00,70894614.36154754,1037488425.2031056,0.06833292077226669,ETH,166861.9052185331,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-23 00:00:00+00:00,,1024399313.3621173,,Lending Protocols,,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-23 00:00:00+00:00,47535.68162117222,95262903.9999049,0.0004989946729024729,Liquidity Pools,,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-23 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-23 00:00:00+00:00,11675094.994408444,270109340.18189806,0.04322358859025814,RWA,6880.504749684242,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-23 00:00:00+00:00,0.0,381130181.4990124,0.0,Stablecoins,,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-23 00:00:00+00:00,59697702.40074466,1326615608.905437,0.045,TBills,,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-23 00:00:00+00:00,11090053.609674294,164639451.04240993,0.06735963670589241,WBTC,19419.38465176168,154965174.79799128,4923714724.191948,0.031473223669233455
2024-02-22 00:00:00+00:00,1032673.749995155,413069499.998062,0.0025,Coinbase,,158762827.9465509,4904828233.372433,0.032368682529253366
2024-02-22 00:00:00+00:00,72431968.43735573,1058938887.1826018,0.06840051802240187,ETH,156606.84248537623,158762827.9465509,4904828233.372433,0.032368682529253366
2024-02-22 00:00:00+00:00,,1024399313.3621173,,Lending Protocols,,158762827.9465509,4904828233.372433,0.032368682529253366
2024-02-22 00:00:00+00:00,47535.68162117222,95262903.99990492,0.0004989946729024728,Liquidity Pools,,158762827.9465509,4904828233.372433,0.032368682529253366
2024-02-22 00:00:00+00:00,-1e-18,1e-18,-1.0,Others,,158762827.9465509,4904828233.372433,0.032368682529253366
2024-02-22 00:00:00+00:00,11674713.773066072,270103894.1631227,0.043223048705900595,RWA,,158762827.9465509,4904828233.372433,0.032368682529253366
2024-02-22 00:00:00+00:00,0.0,488904733.40342844,0.0,Stablecoins,,158762827.9465509,4904828233.372433,0.032368682529253366
2024-02-22 00:00:00+00:00,62622709.04679467,1391615756.595437,0.045,TBills,,158762827.9465509,4904828233.372433,0.032368682529253366
