day,ETH Vault_collateral_usd,stETH Vault_collateral_usd,BTC Vault_collateral_usd,Altcoin Vault_collateral_usd,Stablecoin Vault_collateral_usd,LP Vault_collateral_usd,PSM Vault_collateral_usd,ETH Vault_dai_ceiling,stETH Vault_dai_ceiling,BTC Vault_dai_ceiling,Altcoin Vault_dai_ceiling,Stablecoin Vault_dai_ceiling,LP Vault_dai_ceiling,PSM Vault_dai_ceiling
2022-10-12 00:00:00+00:00,1867663436.1825786,542510688.4503485,833406736.6459095,209636306.34530887,233742040.74025875,1231461556.6631098,3339733774.66616,870486371.2848634,236804288.96813816,339287841.93548214,57981134.34176017,0.0,1417398345.705765,5061857401.852298
2022-10-13 00:00:00+00:00,1856418788.3381758,516300356.9853447,821518888.6410112,209467832.31477073,233742040.74025875,887599270.3714412,3511056333.0952992,870486371.2848634,236804288.96813816,339287841.93548214,57981134.34176017,0.0,1251911667.1057508,5061857401.852298
2022-10-14 00:00:00+00:00,1878980905.7204359,540173680.1437942,839688131.040953,209596591.07896137,233742040.74025878,883184898.4768915,3509892814.0556765,870486371.2848634,236804288.96813816,339287841.93548214,57981134.34176017,0.0,1083774903.43631,5061857401.852298
2022-10-15 00:00:00+00:00,1867451941.890531,532585092.99008256,839289300.3572364,209596591.07896137,233742040.74025875,883184898.4768915,3499187123.0530167,870486371.2848634,236804288.96813816,339287841.93548214,57981134.34176017,0.0,1083774903.43631,5061857401.852298
2022-10-16 00:00:00+00:00,1892655728.9370184,532972316.99806404,839085061.0502733,208081973.22894594,233742040.74025875,883132466.0785728,3500862752.928126,870486371.2848634,236804288.96813816,339287841.9354822,60981134.34176017,0.0,1083774903.43631,5061857401.852298
2022-10-17 00:00:00+00:00,1906385570.648521,539162271.6374772,855095190.725847,208081973.22894594,233742040.74025875,871879544.78134,3490695197.7617497,870486371.2848634,236804288.96813816,339287841.9354822,60981134.34176017,0.0,999657416.657268,5061857401.852298
2022-10-18 00:00:00+00:00,1916790395.1149948,545190873.8670167,854379458.0824625,215443639.57753983,233742040.74025875,871811347.9737895,3491211144.7964187,870486371.2848634,236804288.96813816,339287841.93548214,60981134.34176017,0.0,999633397.5631739,5061857401.852298
2022-10-19 00:00:00+00:00,1882903492.8021727,543297628.3267816,839455902.0542158,217345182.8339197,233742040.74025875,752781021.6111131,3478557250.5362377,870486371.2848634,236804288.96813816,339287841.9354822,60981134.34176017,0.0,955152767.1072831,5056434809.852298
2022-10-20 00:00:00+00:00,1866821121.2337012,543494176.9111503,838793502.0666162,217257447.43922803,233742040.74025875,747261093.48535,3402511874.3888016,870486371.2848634,236804288.96813816,339287841.9354822,60981134.34176017,0.0,888461228.184315,5056434809.852298
2022-10-21 00:00:00+00:00,1875502699.9463785,544135965.6703372,831237520.4733644,217257447.43922803,233742040.74025875,734017891.817436,3361392062.963413,870486371.2848634,236804288.96813816,339287841.9354822,60981134.34176017,0.0,888461228.184315,5058608319.702297
2022-10-22 00:00:00+00:00,1895299199.4416246,543532551.0186563,831237520.4733645,217257447.43922803,233742040.74025875,734017891.817436,3368962514.572238,870486371.2848634,236804288.96813816,339287841.9354822,60981134.34176017,0.0,888461228.184315,5058608319.702297
2022-10-23 00:00:00+00:00,1922899072.730943,554639909.5915289,837761130.3309405,217257447.43922803,233742040.74025875,733932276.3327062,3400248952.795137,870486371.2848634,236804288.96813816,339287841.93548214,60981134.34176017,0.0,888461228.184315,5061242367.642298
2022-10-24 00:00:00+00:00,1934151596.4666104,570182486.0728182,849723216.0146463,221533651.83305144,233742040.74025875,733281067.125519,3398802150.986046,870486371.2848634,236804288.96813816,339287841.9354822,60981134.34176017,0.0,888461228.184315,5061242367.642298
2022-10-25 00:00:00+00:00,2117674206.1665134,601706450.9593676,875253097.9276345,221472843.48472592,233742040.74025875,730326426.0637828,3320187880.16627,834127189.527388,236804288.96813816,339287841.9354822,60981134.34176017,0.0,875434458.5354384,5101239356.522298
2022-10-26 00:00:00+00:00,2237618885.1217,664393897.3806374,879950202.8573639,227477567.79875782,233742040.74025875,722815731.2145584,3284261645.197654,834127189.527388,236804288.96813816,339287841.93548214,60981134.34176017,0.0,875434458.5354384,5106240354.522298
2022-10-27 00:00:00+00:00,2252591687.382269,667670507.3282499,893298627.362113,227477567.79875782,233742040.74025875,721621127.8471208,3274948104.990606,834127189.5273881,236804288.96813816,339287841.9354822,60981134.34176017,0.0,875434458.5354384,5151240354.522298
2022-10-28 00:00:00+00:00,2267859929.922094,672186726.287638,881740476.8011168,227477567.79875782,233742040.74025875,660642752.9551599,3240565001.234633,834127189.5273881,236804288.96813816,339287841.93548214,60981134.34176017,0.0,811880870.0415198,5196240354.522298
2022-10-29 00:00:00+00:00,2357017880.542287,699107288.9329379,906399692.0293089,227477567.79875782,233742040.74025875,651587476.9089732,3265379903.266924,836117591.7177399,236804288.96813816,339287841.9354822,60981134.34176017,0.0,792367879.6453714,5241240354.522298
2022-10-30 00:00:00+00:00,2338117810.016069,692432150.5919968,906371391.5538157,227478444.05304474,233742040.74025875,721738966.8854995,3187065073.936035,836117591.7177399,236804288.96813816,339287841.9354822,60981134.34176017,0.0,846458384.2890906,5337117457.843303
2022-10-31 00:00:00+00:00,2270294799.5259666,689737529.4302218,906355639.792548,228214314.15217882,233742040.74025875,717306182.392952,3038256185.9790554,836117591.7177399,236804288.96813816,339287841.93548214,60981134.34176017,0.0,837378221.4849212,5352117457.843303
2022-11-01 00:00:00+00:00,2290699886.798809,685813056.3610219,892776312.9002972,228214314.15217882,233742040.74025875,716934243.2850008,2941124486.7411213,836117591.7177399,236804288.96813816,339287841.9354822,60981134.34176017,0.0,837378221.4849212,5367117457.843303
2022-11-02 00:00:00+00:00,2213488480.068896,679102358.7879248,885779021.5547352,228214314.15217882,233742040.74025875,717002238.507825,2906808964.913131,836117591.7177399,236804288.96813816,339287841.93548214,60981134.34176017,0.0,837378221.4849212,5412117457.843303
2022-11-03 00:00:00+00:00,2236424030.452048,678380416.8577251,884703999.2890015,218189126.79046154,233742040.74025875,712847544.9363433,2816454666.1089325,837193890.5573673,236804288.96813816,339287841.93548214,60981134.34176017,0.0,837378221.4849212,5462117457.843303
2022-11-04 00:00:00+00:00,2387754817.8148193,707200771.8470132,891692489.1023393,244653867.82486698,233742040.74025878,762332118.928799,2746471687.595188,837193890.5573673,236804288.96813816,339287841.93548214,60981134.34176017,0.0,832492571.2889156,5512117457.843303
2022-11-05 00:00:00+00:00,2392986574.1678905,714167086.6785285,924877791.8522542,251368501.25866318,233742040.74025875,761856235.0644872,2730066726.4065366,837193890.5573673,236804288.96813816,339287841.93548214,60981134.34176017,0.0,882492570.2889156,5562117457.843303
2022-11-06 00:00:00+00:00,2338100207.731644,698824053.4104139,920213068.2921898,247489997.53366476,233742040.74025875,864148094.9988599,2688144107.525563,837193890.5573673,236804288.96813816,339287841.9354822,60981134.34176017,0.0,873425305.0572863,5103608943.698503
2022-11-07 00:00:00+00:00,2309618123.7604804,683184997.4719075,916477619.9469733,247489997.5336648,233742040.74025875,909601187.914699,2648350036.058363,837193890.5573673,236804288.96813816,339287841.93548214,60981134.34176017,0.0,973425303.0572861,5103608943.698502
2022-11-08 00:00:00+00:00,1937200712.652121,572636149.4788413,791976646.5411348,246942994.24108192,233742040.74025875,909186577.1719297,2571980772.30576,837649381.1881903,240677726.0872653,339287841.9354822,60981134.34176017,0.0,973425303.0572861,5103608943.698503
2022-11-09 00:00:00+00:00,1595298245.099505,475499080.2250273,688106622.7046764,151737447.7171697,233742040.74025875,908886419.5837133,2338016737.391417,836650149.7042981,240677726.0872653,339287841.93548214,53981134.34176017,0.0,973425303.0572863,5103608943.698503
2022-11-10 00:00:00+00:00,1874502634.636737,562141243.1050116,763711657.9676218,161234900.90130234,233742040.74025875,896478118.8932056,2332544363.372301,824867906.038869,224314057.34934855,339287841.93548214,53981134.34176017,0.0,1023425302.0572863,5103608943.698503
2022-11-11 00:00:00+00:00,1794241181.290666,544812107.8644717,724941515.135875,161234900.90130234,233742040.74025875,895987688.4161344,2337788630.4719973,824522558.0704031,224314057.34934855,337876346.6914829,53981134.34176017,0.0,1023425302.0572863,5103608943.698503
2022-11-12 00:00:00+00:00,1809830656.244874,565364117.6246992,720183120.7255193,146201522.59908155,233742040.74025875,895169225.0478594,2382680347.0154123,824522558.0704031,224314057.34934855,337876346.6914829,53981134.34176017,0.0,1023425302.0572863,5103608943.698503
2022-11-13 00:00:00+00:00,1762779570.61608,548611247.4741385,706952851.4669632,146257123.67522764,233742040.74025875,894834341.3998611,2379326872.6537023,824522558.0704031,224314057.34934855,337876346.6914829,53981134.34176017,0.0,1023425302.0572863,5103608943.698503
2022-11-14 00:00:00+00:00,1744730166.254615,526933724.1770209,711156660.5292659,146194166.1533157,233742040.74025875,889570723.1038861,2409699645.7866573,821353504.5776796,214835710.45152324,337876346.6914829,53981134.34176017,0.0,1023425302.0572861,5103608943.698503
2022-11-15 00:00:00+00:00,1773060247.1985922,567633038.0280777,711587568.2420428,165384770.17130637,233742040.74025878,880753826.9802691,2335020121.7748685,795444541.4654384,221141197.6817596,335810802.02847373,40813984.40450251,0.0,1023425302.0572863,5103608943.698503
2022-11-16 00:00:00+00:00,1715965406.7061963,575511508.7818477,712143520.698797,130499536.91493495,233742040.74025875,881880587.9109459,2326398467.797108,815435306.275456,221141197.6817596,335810802.02847373,29911403.30048648,0.0,1023425651.6786367,5103608943.698502
2022-11-17 00:00:00+00:00,1719895459.4780972,579135748.1653075,707935979.1143914,128197746.81048182,233729783.26025876,872856183.542459,2335900846.355345,815435306.275456,225678054.29881573,335810802.02847373,28791004.939568676,0.0,1023425651.6786367,5103608943.698502
2022-11-18 00:00:00+00:00,1730183006.948853,577623795.6348069,709291986.6782093,128088819.84893729,233729783.26025876,873174579.1379191,2314176751.828549,815435306.275456,225678054.29881573,335810802.02847373,28791004.939568676,0.0,1023425651.6786367,5103608943.698503
2022-11-19 00:00:00+00:00,1728042323.2327125,576463063.297511,709617985.3826742,128174586.2133355,233719444.53025877,876400246.8413725,2311020574.0682387,815435306.275456,225678054.29881573,335810802.02847373,28791004.939568676,0.0,1022691020.0690956,5103608943.698503
2022-11-20 00:00:00+00:00,1658299871.601997,554482416.7462913,709704433.0736098,127893341.35537995,233719444.53025877,875504067.763191,2285426046.66987,815568724.2554176,225678054.29881573,335810802.02847373,28791004.939568676,0.0,1002634252.522151,5103608943.698503
2022-11-21 00:00:00+00:00,1580334543.4478793,527403526.6167218,672042453.8439095,127624542.36899315,233719444.53025877,875341188.0619128,2240455128.760706,817777314.5588441,211259600.363037,335810802.02847373,28791004.939568676,0.0,999986594.723127,5103608943.698502
2022-11-22 00:00:00+00:00,1606803106.8895693,549287825.2437104,689102621.7114273,128073478.74107338,233719444.53025877,897876766.7802173,2141247407.203868,817777314.5588442,211772602.00403193,335810802.02847373,28791004.939568676,0.0,1005051481.5237023,4618740542.451895
2022-11-23 00:00:00+00:00,1667665349.9565434,555353005.9697179,704046243.3256533,128179257.04539096,233719444.53025877,629780460.1693959,2283665390.064232,817525396.0447828,211772602.00403193,335810802.02847373,28791004.939568676,0.0,961034687.2249367,4055223266.659205
2022-11-24 00:00:00+00:00,1703156532.1313336,579958919.6921384,672137701.2283071,128193111.99564096,233719444.53025874,624519952.7550068,2316485761.8269167,817525396.0447828,221011606.00063345,335810802.02847373,28791004.939568676,0.0,744204802.6857225,4055223266.659205
2022-11-25 00:00:00+00:00,1690049866.8324547,603498952.69673,669099604.2194921,128309577.00915533,233719444.53025874,624736748.8830698,2309170834.6963387,817525396.0447828,221011606.00063345,335810802.02847373,28791004.939568676,0.0,744204802.6857225,4055223266.659205
2022-11-26 00:00:00+00:00,1724094633.6351247,621033556.5832565,669987848.6668254,128632548.8416556,233719444.53025874,627165048.2409167,2320280967.9193826,817525396.0447828,221011606.00063345,335810802.02847373,28791004.93956868,0.0,744204802.6857224,4055223266.659205
2022-11-27 00:00:00+00:00,1719859823.6164799,620089287.9794567,672132928.3000877,128677090.1378814,233719444.53025874,533395438.8015865,2334871835.6371183,817525396.0447828,221011606.00063345,335810802.02847373,28791004.93956868,0.0,643402621.8760469,4055223266.659205
2022-11-28 00:00:00+00:00,1662332065.2940211,599254002.0380502,662248909.0106847,128594986.02661268,233719444.53025874,533395438.8015865,2345771153.2604623,817525396.0447828,221011606.00063345,323528014.0712215,28791004.93956868,0.0,643402621.8760469,4055223266.659205
2022-11-29 00:00:00+00:00,1668669794.4719343,650452031.7864094,664219679.8287538,128747086.58577776,233719444.53025874,521366346.92874384,2238281390.1763163,817525396.0447828,221011606.00063345,323528014.0712215,28791004.93956868,0.0,643402621.8760469,4055223266.659205
2022-11-30 00:00:00+00:00,1754614830.072698,686511524.030203,683862915.4833614,128910375.89357845,233719444.53025877,474684107.07484645,2300037432.7601185,811692348.1481054,236123192.5671301,323528014.0712215,28791004.939568676,0.0,651215400.0427133,4055223266.659205
2022-12-01 00:00:00+00:00,1750303958.9731774,687081270.7527344,692679869.041646,129365181.78192471,233719444.53025877,475621102.77355367,2303985298.1679125,811692348.1481054,236123192.56713006,323528014.0712215,28791004.93956868,0.0,652261059.5101837,4055223266.659205
2022-12-02 00:00:00+00:00,1760682957.6648502,688953624.4684724,601597685.661447,129430568.3114898,233719444.53025874,475621102.77355367,2331830943.9375453,811692348.1481054,236123192.56713006,323528014.0712215,28791004.939568676,0.0,652261059.5101837,4055223266.659205
2022-12-03 00:00:00+00:00,1729163622.1731462,688348912.2118148,602392195.9843031,129402498.59477244,233719444.53025877,475557330.54731375,2330242244.851712,812125526.7074531,236123192.5671301,323528014.0712215,28791004.939568676,0.0,652261059.5101837,4055223266.659205
2022-12-04 00:00:00+00:00,1724625870.7935612,676873598.1834264,605166539.3501986,129563285.62681118,233719444.53025874,475752342.48621696,2327116309.473316,812125526.707453,236123192.5671301,323528014.0712215,28791004.939568676,0.0,652261059.5101837,4055223266.659205
2022-12-05 00:00:00+00:00,1742124551.8230243,701067121.7375208,523700340.3910929,129576800.02259801,233719378.87025878,473950338.2793627,2325204401.798522,812125526.707453,236123192.5671301,323528014.0712215,28791004.93956868,0.0,652088187.4083494,4055223266.659205
2022-12-06 00:00:00+00:00,1730145569.6598837,678246174.190279,437510455.912005,129294440.65658073,3856782.0732470714,482752923.79455125,2401218306.605409,812125526.7074531,236123192.5671301,323528014.0712215,28791004.93956868,0.0,652088187.4083494,4185779588.1374087
2022-12-07 00:00:00+00:00,1700459276.8483837,676011287.3929012,432411030.22249025,129148199.91743866,3853662.4352700748,482298627.8146482,2387759726.9202733,812125526.707453,236123192.5671301,323528014.0712215,28791004.939568676,0.0,652088187.4083494,4185779588.1374087
2022-12-08 00:00:00+00:00,1781515107.9535227,678681652.9458828,431262810.80477864,128647737.69931759,3833548.6252700747,511027784.66088325,2363382433.6850314,814377332.0240252,236123192.5671301,323528014.0712215,28791004.939568676,0.0,621833721.6132919,4185779588.1374087
2022-12-09 00:00:00+00:00,1772727291.9419549,692598187.0141861,433938984.654647,128781789.31712466,3833548.6252700747,511027784.66088325,2358451724.017391,814377332.0240252,236123192.5671301,323528014.0712215,28791004.939568676,0.0,621833721.6132919,4185779588.1374087
2022-12-10 00:00:00+00:00,1760960082.0720754,690480564.1901214,439540341.213214,128913774.6567899,3833548.625270075,511027784.66088325,2363385287.716998,814377332.0240252,236123192.5671301,323528014.0712215,28791004.939568676,0.0,621833721.6132919,4185779588.1374087
