,change,change_excl_rwa,change_excl_rwa_30d_avg,change_excl_rwa_7d_avg,date,fees,inflow,inflow_exl_rwa,lifetime_fees,lifetime_turnover,outflow,psm_balance,turnover
122,-5040564.686806,-5040564.686806,-20600125.09909555,-6918113.783360436,2023-11-20 00:00:00+00:00,0.0,30773406.35667,30773406.35667,4449255.591431662,83623251967.3258,35813971.043475986,743550688.7062316,66587377.40014599
123,119954850.30960402,19753801.001366004,-19449579.572263584,-21528682.668965008,2023-11-19 00:00:00+00:00,0.0,129589709.94676201,29388660.63852401,4449255.591431662,83556664589.92566,9634859.637158,748591253.3930376,139224569.58392
124,93097910.34714298,13384430.942843001,-21758534.57979299,-26345829.76264044,2023-11-18 00:00:00+00:00,0.0,126709405.670546,46995926.266246006,4449255.591431662,83417440020.34174,33611495.32340299,628636403.0834335,160320900.993949
125,67330653.72330104,-7654349.276699001,-20151924.063752558,-16602219.962691465,2023-11-17 00:00:00+00:00,0.0,105089261.06316899,30104258.063169,4449255.591431662,83257119119.3478,37758607.339867994,535538492.7362905,142847868.40303704
126,-11647683.502550999,-22163467.502551,-19924892.217001993,-21821550.380927604,2023-11-16 00:00:00+00:00,0.0,38900698.405466,28384914.405465998,4449255.591431662,83114271250.94476,50548381.90801701,468207839.01298946,89449080.31348301
127,-283524.9569220033,-283524.9569220033,-19069450.516285446,-21760669.15574489,2023-11-15 00:00:00+00:00,0.0,43682135.023584016,43682135.023584016,4449255.591431662,83024822170.63129,43965659.980505995,479855522.5155405,87647795.00409
128,53507377.99718398,-46423122.004754,-19277344.74243324,-24934693.749532036,2023-11-14 00:00:00+00:00,0.0,144504638.49488503,44574138.492947,4449255.591431662,82937174375.6272,90997260.49770099,480139047.4724625,235501898.9925859
129,-107314546.886038,-107314546.886038,-17558252.305599183,-21293261.22606618,2023-11-13 00:00:00+00:00,0.0,19717653.649103,19717653.649103,4449255.591431662,82701672476.63461,127032200.53514102,426631669.4752785,146749854.184244
130,-13966228.654361999,-13966228.654361999,-13403040.875211725,-19221533.01680412,2023-11-12 00:00:00+00:00,0.0,11234259.975203,11234259.975203,4449255.591431662,82554922622.45036,25200488.629564993,533946216.3613165,36434748.604768
131,81589699.5424858,81589699.5424858,-12856343.614268104,-18837160.13659671,2023-11-11 00:00:00+00:00,0.0,96187951.76866883,96187951.76866883,4449255.591431662,82518487873.8456,14598252.226183,547912445.0156785,110786203.99485183
132,-44189662.204352,-44189662.204352,-16602438.517462341,-23061747.32781868,2023-11-10 00:00:00+00:00,0.0,42228083.517573,42228083.517573,4449255.591431662,82407701669.85074,86417745.72192499,466322745.4731927,128645829.23949802
133,-21737298.926272005,-21737298.926272005,-15643777.038219733,-14810974.925452773,2023-11-09 00:00:00+00:00,0.0,84070176.863881,84070176.863881,4449255.591431662,82279055840.61124,105807475.79015303,510512407.6775447,189877652.654034
134,-22501697.113432005,-22501697.113432005,-15157342.471018763,-24652833.505624976,2023-11-08 00:00:00+00:00,0.0,63278871.590665,63278871.590665,4449255.591431662,82089178187.9572,85780568.70409702,532249706.6038167,149059440.29476202
135,-20933094.34049301,-20933094.34049301,-14064282.806860834,-16776019.837154787,2023-11-07 00:00:00+00:00,0.0,79999149.05087201,79999149.05087201,4449255.591431662,81940118747.66243,100932243.39136502,554751403.7172487,180931392.442237
136,-92812449.42120357,-92812449.42120357,-13028240.765692558,-21589085.4832205,2023-11-06 00:00:00+00:00,0.0,48611315.42649341,48611315.42649341,4449255.591431662,81759187355.2202,141423764.84769696,575684498.0577416,190035080.2741903
137,-11275618.492910134,-11275618.492910134,-9189047.360064346,-17368778.566552393,2023-11-05 00:00:00+00:00,0.0,26306560.122676283,26306560.122676283,4449255.591431662,81569152274.94601,37582178.61558643,668496947.4789453,63888738.738262706
138,202017589.203932,52017589.203932,-8856485.48191045,-19267136.690219183,2023-11-04 00:00:00+00:00,0.0,215448770.38747397,65448770.387474,4449255.591431662,81505263536.20775,13431181.183542002,679772565.9718554,228879951.57101598
139,13565744.612209337,13565744.612209337,-11018802.846253151,-30261531.509131897,2023-11-03 00:00:00+00:00,0.0,108249087.59711632,108249087.59711632,4449255.591431662,81276383584.63673,94683342.984907,477754976.76792336,202932430.58202335
140,-90630308.98747742,-90630308.98747742,-12452657.76187316,-38110311.392375365,2023-11-02 00:00:00+00:00,0.0,88305430.14657901,88305430.14657901,4449255.591431662,81073451154.05472,178935739.13405636,464189232.15571404,267241169.28063533
141,32635998.565859318,32635998.565859318,-10240547.089799892,-24455793.743210416,2023-11-01 00:00:00+00:00,0.0,83953750.81937629,83953750.81937629,4449255.591431662,80806209984.77408,51317752.253517,554819541.1431915,135271503.07289332
142,195375446.13704702,-54624553.86295301,-13469876.040038042,-30952146.42424689,2023-10-31 00:00:00+00:00,0.0,300132913.242983,50132913.242982976,4449255.591431662,80670938481.70119,104757467.10593602,522183542.57733214,404890380.348919
143,-63270301.004526794,-63270301.004526794,-11456175.501120435,-24830048.22844499,2023-10-30 00:00:00+00:00,0.0,19860662.554328077,19860662.554328077,4449255.591431662,80266048101.35226,83130963.55885485,326808096.44028515,102991626.11318298
144,-24564125.35857765,-24564125.35857765,-9555378.476116737,-30412543.31226955,2023-10-29 00:00:00+00:00,0.0,5413337.981873,5413337.981873,4449255.591431662,80163056475.23907,29977463.340450652,390078397.44481194,35390801.32232366
145,-24943174.528456986,-24943174.528456986,-11990449.519503947,-25938014.737318747,2023-10-28 00:00:00+00:00,0.0,19289614.415092103,19289614.415092103,4449255.591431662,80127665673.91675,44232788.94354909,414642522.8033896,63522403.35864119
146,-41375714.57049493,-41375714.57049493,-10393049.17749262,-18163875.35923159,2023-10-27 00:00:00+00:00,0.0,22221952.123646002,22221952.123646002,4449255.591431662,80064143270.5581,63597666.69414093,439585697.3318466,85819618.81778692
147,4951314.556677196,4951314.556677196,-12510261.015206465,-19326608.881234635,2023-10-26 00:00:00+00:00,0.0,39595594.66896186,39595594.66896186,4449255.591431662,79978323651.74033,34644280.112284675,480961411.90234154,74239874.78124656
148,-12838470.201395975,-12838470.201395975,-12625483.999664027,-11236404.328751948,2023-10-25 00:00:00+00:00,0.0,34780956.32612309,34780956.32612309,4449255.591431662,79904083776.95908,47619426.52751907,476010097.3456643,82400382.85364215
149,-11769866.492339686,-11769866.492339686,-13773426.03840624,-9522821.996292805,2023-10-24 00:00:00+00:00,0.0,43224108.447896875,43224108.447896875,4449255.591431662,79821683394.10544,54993974.94023656,488848567.5470603,98218083.38813345
150,-102347766.59129873,-102347766.59129873,-12879943.160912216,-7341443.423252071,2023-10-23 00:00:00+00:00,0.0,38442958.21124631,38442958.21124631,4449255.591431662,79723465310.7173,140790724.802545,500618434.0394,179233683.0137914
151,6757574.666078001,6757574.666078001,-8595845.180811958,6348187.269596927,2023-10-22 00:00:00+00:00,0.0,25471085.399559002,25471085.399559002,4449255.591431662,79544231627.7035,18713510.733481,602966200.6306987,44184596.13303998
152,29475801.118153084,29475801.118153084,-8738096.188414562,6118483.9030526,2023-10-21 00:00:00+00:00,0.0,44110038.390558094,44110038.390558094,4449255.591431662,79500047031.57047,14634237.272405,596208625.9646207,58744275.66296309
153,-49514849.22451623,-49514849.22451623,-11209777.386669792,4385054.604114403,2023-10-20 00:00:00+00:00,0.0,66968053.093612954,66968053.093612954,4449255.591431662,79441302755.9075,116482902.31812921,566732824.8464676,183450955.41174218
154,61582746.424055986,61582746.424055986,-12518982.449964434,11806417.232466238,2023-10-19 00:00:00+00:00,0.0,100874353.16810997,100874353.16810997,4449255.591431662,79257851800.49576,39291606.744054005,616247674.0709839,140165959.91216397
155,-843393.8741819946,-843393.8741819946,-16156349.004100004,-1390139.0500190915,2023-10-18 00:00:00+00:00,0.0,71295235.173676,71295235.173676,4449255.591431662,79117685840.58359,72138629.04785801,554664927.646928,143433864.221534
156,3499783.5189454593,3499783.5189454593,-17684246.19480129,-3473913.9004322058,2023-10-17 00:00:00+00:00,0.0,67856202.1880779,67856202.1880779,4449255.591431662,78974251976.36206,64356418.66913244,555508321.5211099,132212620.85721034
157,-6520351.741355741,-6520351.741355741,-17337480.974025864,-4994491.81888768,2023-10-16 00:00:00+00:00,0.0,48052636.485014334,48052636.485014334,4449255.591431662,78842039355.50485,54572988.22637006,552008538.0021645,102625624.71138442
158,5149651.100267717,5149651.100267717,-16410401.676405372,-2592999.7399360174,2023-10-15 00:00:00+00:00,0.0,9613726.037283,9613726.037283,4449255.591431662,78739413730.79347,4464074.937015283,558528889.7435203,14077800.97429828
159,17341796.0255857,17341796.0255857,-16251115.29891963,-1878926.055037799,2023-10-14 00:00:00+00:00,0.0,31697586.643322997,31697586.643322997,4449255.591431662,78725335929.81917,14355790.617737299,553379238.6432525,46053377.2610603
160,2434689.173946618,2434689.173946618,-17535441.119688988,-1161560.8090296376,2023-10-13 00:00:00+00:00,0.0,28193199.834626727,28193199.834626727,4449255.591431662,78679282552.5581,25758510.660680115,536037442.6176668,53951710.49530685
161,-30793147.553341325,-30793147.553341325,-18681096.27970361,-1694910.9979210545,2023-10-12 00:00:00+00:00,0.0,21551547.6962341,21551547.6962341,4449255.591431662,78625330842.0628,52344695.249575414,533602753.44372016,73896242.94580951
162,-15429817.827073794,-15429817.827073794,-17239927.844671298,868119.8345064207,2023-10-11 00:00:00+00:00,0.0,35549104.89032637,35549104.89032637,4449255.591431662,78551434599.11699,50978922.717400156,564395900.9970615,86528027.60772654
163,-7144261.91024286,-7144261.91024286,-19401209.24337405,-1134749.4553960345,2023-10-10 00:00:00+00:00,0.0,49189362.38933146,49189362.38933146,4449255.591431662,78464906571.50926,56333624.299574316,579825718.8241353,105522986.6889058
164,10290092.811305895,10290092.811305895,-18377986.882540688,-3580853.3004012597,2023-10-09 00:00:00+00:00,0.0,51423040.06719941,51423040.06719941,4449255.591431662,78359383584.82036,41132947.2558935,586969980.7343782,92555987.32309291
165,10148166.894555243,10148166.894555243,-18454607.383475382,-14228562.26505712,2023-10-08 00:00:00+00:00,0.0,28320043.346845303,28320043.346845303,4449255.591431662,78266827597.49727,18171876.45229006,576679887.9230723,46491919.79913536
166,22363352.74764283,22363352.74764283,-18000062.865077388,-14851662.920768553,2023-10-07 00:00:00+00:00,0.0,32712260.55590828,32712260.55590828,4449255.591431662,78220335677.69814,10348907.80826545,566531721.0285171,43061168.36417375
167,-1298762.148293299,-1298762.148293299,-20538388.48834472,-18938769.063919798,2023-10-06 00:00:00+00:00,0.0,23106923.31901833,23106923.31901833,4449255.591431662,78177274509.33397,24405685.467311624,544168368.2808743,47512608.786329955
168,-12851931.726349002,-12851931.726349002,-19617521.00318958,-32698411.137048464,2023-10-05 00:00:00+00:00,0.0,36740458.30610199,36740458.30610199,4449255.591431662,78129761900.54764,49592390.032451,545467130.4291675,86332848.338553
169,-29449902.85639098,-29449902.85639098,-19485360.126427513,-27579730.07158678,2023-10-04 00:00:00+00:00,0.0,34946513.01489002,34946513.01489002,4449255.591431662,78043429052.20909,64396415.871281,558319062.1555165,99342928.88617101
170,-24266988.825279437,-24266988.825279437,-18615247.611074436,-38357182.47808955,2023-10-03 00:00:00+00:00,0.0,23835285.565361496,23835285.565361496,4449255.591431662,77944086123.32292,48102274.39064093,587768965.0119075,71937559.95600244
171,-64243869.94128513,-64243869.94128513,-17120284.729063157,-34676951.928342424,2023-10-02 00:00:00+00:00,0.0,38933188.489498876,38933188.489498876,4449255.591431662,77872148563.36691,103177058.43078399,612035953.8371869,142110246.9202829
172,5786462.304575219,5786462.304575219,-14539977.186988862,-32253074.988682024,2023-10-01 00:00:00+00:00,0.0,16585537.671298,16585537.671298,4449255.591431662,77730038316.44662,10799075.366722783,676279823.7784721,27384613.03802078
173,-6246390.25441589,-6246390.25441589,-14876636.433551403,-30931909.627552625,2023-09-30 00:00:00+00:00,0.0,28740358.942069277,28740358.942069277,4449255.591431662,77702653703.4086,34986749.196485184,670493361.4738969,63727108.13855445
174,-97616256.66019398,-97616256.66019398,-14211171.847774679,-26300257.760963354,2023-09-29 00:00:00+00:00,0.0,27649874.952696994,27649874.952696994,4449255.591431662,77638926595.27005,125266131.61289102,676739751.7283127,152916006.56558797
175,22978835.731882814,22978835.731882814,-10476315.924944712,-11999357.604078518,2023-09-28 00:00:00+00:00,0.0,45346073.37320587,45346073.37320587,4449255.591431662,77486010588.70447,22367237.641323064,774356008.3885067,67713311.01452892
176,-104892069.70191035,-104892069.70191035,-11941248.955937305,-21664139.112848043,2023-09-27 00:00:00+00:00,0.0,16070676.080351686,16070676.080351686,4449255.591431662,77418297277.68994,120962745.78226206,751377172.6566238,137033421.86261374
177,1494625.0229504136,1494625.0229504136,-8329620.744039327,-19363986.458768778,2023-09-26 00:00:00+00:00,0.0,19444099.767521404,19444099.767521404,4449255.591431662,77281263855.82733,17949474.744570993,856269242.3585342,37393574.512092404
178,-47276731.36366234,-47276731.36366234,-7779655.088540908,-26368682.91919185,2023-09-25 00:00:00+00:00,0.0,34955640.28861685,34955640.28861685,4449255.591431662,77243870281.31525,82232371.65227918,854774617.3355838,117188011.94089602
179,15034619.832481004,15034619.832481004,-5943931.812942664,-26283479.809414458,2023-09-24 00:00:00+00:00,0.0,19642301.477465004,19642301.477465004,4449255.591431662,77126682269.37434,4607681.644984,902051348.6992462,24249983.122449003
180,26175172.811709,26175172.811709,-5400387.958405831,-26445176.908024848,2023-09-23 00:00:00+00:00,0.0,39406781.043596014,39406781.043596014,4449255.591431662,77102432286.25189,13231608.231886998,887016728.8667651,52638389.27548302
181,2490044.4379998962,2490044.4379998962,-5829460.61667913,-27142769.140089132,2023-09-22 00:00:00+00:00,0.0,17685354.01612796,17685354.01612796,4449255.591431662,77049793896.97641,15195309.578128062,860841556.0550561,32880663.594256025
182,-44674634.82950386,-44674634.82950386,-7439082.33264756,-26080169.427683406,2023-09-21 00:00:00+00:00,0.0,28931311.75814517,28931311.75814517,4449255.591431662,77016913233.38216,73605946.58764899,858351511.6170563,102537258.34579414
183,-88791001.12335546,-88791001.12335546,-5980310.371445565,-22724932.823110707,2023-09-20 00:00:00+00:00,0.0,22189896.8923816,22189896.8923816,4449255.591431662,76914375975.03636,110980898.01573707,903026146.4465601,133170794.90811865
184,-47538250.200011104,-47538250.200011104,-2599203.3778824816,-14602642.0378445,2023-09-19 00:00:00+00:00,0.0,30549958.974084888,30549958.974084888,4449255.591431662,76781205180.12825,78088209.17409599,991817147.5699157,108638168.1481809
185,-46680309.59522059,-46680309.59522059,-133906.13941217834,-6034048.366753198,2023-09-18 00:00:00+00:00,0.0,28193844.939547412,28193844.939547412,4449255.591431662,76672567011.98007,74874154.53476802,1039355397.7699268,103067999.47431542
186,13902740.142208265,13902740.142208265,2094969.4707934076,-10832326.96574402,2023-09-17 00:00:00+00:00,0.0,20624263.703805264,20624263.703805264,4449255.591431662,76569499012.50575,6721523.561597001,1086035707.3651474,27345787.265402265
187,21292027.187259,21292027.187259,4397537.674297198,-9453802.855379771,2023-09-16 00:00:00+00:00,0.0,24147475.876772,24147475.876772,4449255.591431662,76542153225.24036,2855448.689513,1072132967.2229391,27002924.566285
188,9928242.424839996,9928242.424839996,4461172.273210364,-11353881.341664629,2023-09-15 00:00:00+00:00,0.0,27594182.370972,27594182.370972,4449255.591431662,76515150300.67407,17665939.946132,1050840940.0356802,45260122.31710399
189,-21187978.597494997,-21187978.597494997,4714928.527936664,-9374415.624285342,2023-09-14 00:00:00+00:00,0.0,47866707.152274,47866707.152274,4449255.591431662,76469890178.35696,69054685.74976899,1040912697.6108402,116921392.90204303
190,-31934965.626492005,-31934965.626492005,5152855.275921197,-14031335.246125638,2023-09-13 00:00:00+00:00,0.0,26725078.926666003,26725078.926666003,4449255.591431662,76352968785.45493,58660044.553158,1062100676.2083352,85385123.47982396
