,balance,dt,total_balance,wallet
9027,9466453.632921472,2021-02-17 00:00:00.000 UTC,2402218389.5198116,Dai Savings
9028,717737259.0620716,2021-02-17 00:00:00.000 UTC,2402218389.5198116,Dex
9029,68751112.8582997,2021-02-17 00:00:00.000 UTC,2402218389.5198116,CeFi
9030,359542934.4313124,2021-02-17 00:00:00.000 UTC,2402218389.5198116,Lending
9031,939499058.232455,2021-02-17 00:00:00.000 UTC,2402218389.5198116,EOA
9032,0.0,2021-02-16 00:00:00.000 UTC,2352624260.3755436,Treasury
9033,8672687.211853895,2021-02-16 00:00:00.000 UTC,2352624260.3755436,Bridge
9034,907183215.4074936,2021-02-16 00:00:00.000 UTC,2352624260.3755436,EOA
9035,730214228.1255336,2021-02-16 00:00:00.000 UTC,2352624260.3755436,Dex
9036,287324464.97505206,2021-02-16 00:00:00.000 UTC,2352624260.3755436,Other
9037,72391762.7904557,2021-02-16 00:00:00.000 UTC,2352624260.3755436,CeFi
9038,338147789.8830309,2021-02-16 00:00:00.000 UTC,2352624260.3755436,Lending
9039,8690111.982123474,2021-02-16 00:00:00.000 UTC,2352624260.3755436,Dai Savings
9040,265002885.17550826,2021-02-15 00:00:00.000 UTC,2264327347.331962,Lending
9041,724389996.2219517,2021-02-15 00:00:00.000 UTC,2264327347.331962,Dex
9042,270608674.4590318,2021-02-15 00:00:00.000 UTC,2264327347.331962,Other
9043,914747332.8591883,2021-02-15 00:00:00.000 UTC,2264327347.331962,EOA
9044,71855708.29433072,2021-02-15 00:00:00.000 UTC,2264327347.331962,CeFi
9045,8500659.443906276,2021-02-15 00:00:00.000 UTC,2264327347.331962,Bridge
9046,9222090.878044823,2021-02-15 00:00:00.000 UTC,2264327347.331962,Dai Savings
9047,0.0,2021-02-15 00:00:00.000 UTC,2264327347.331962,Treasury
9048,273985321.43236685,2021-02-14 00:00:00.000 UTC,2223443656.1345696,Other
9049,71322625.64102545,2021-02-14 00:00:00.000 UTC,2223443656.1345696,CeFi
9050,719708478.3547825,2021-02-14 00:00:00.000 UTC,2223443656.1345696,Dex
9051,0.0,2021-02-14 00:00:00.000 UTC,2223443656.1345696,Treasury
9052,921699807.1957645,2021-02-14 00:00:00.000 UTC,2223443656.1345696,EOA
9053,220460257.28087237,2021-02-14 00:00:00.000 UTC,2223443656.1345696,Lending
9054,9100510.61049026,2021-02-14 00:00:00.000 UTC,2223443656.1345696,Dai Savings
9055,7166655.619267491,2021-02-14 00:00:00.000 UTC,2223443656.1345696,Bridge
9056,705036756.2278318,2021-02-13 00:00:00.000 UTC,2220321026.84976,Dex
9057,0.0,2021-02-13 00:00:00.000 UTC,2220321026.84976,Treasury
9058,6957207.461021729,2021-02-13 00:00:00.000 UTC,2220321026.84976,Bridge
9059,906393015.9142232,2021-02-13 00:00:00.000 UTC,2220321026.84976,EOA
9060,249602749.54379228,2021-02-13 00:00:00.000 UTC,2220321026.84976,Lending
9061,8986990.23501227,2021-02-13 00:00:00.000 UTC,2220321026.84976,Dai Savings
9062,79826464.87006673,2021-02-13 00:00:00.000 UTC,2220321026.84976,CeFi
9063,263517842.59781215,2021-02-13 00:00:00.000 UTC,2220321026.84976,Other
9064,8630611.521025756,2021-02-12 00:00:00.000 UTC,2215414551.035945,Dai Savings
9065,739673252.581666,2021-02-12 00:00:00.000 UTC,2215414551.035945,Dex
9066,86825700.44426422,2021-02-12 00:00:00.000 UTC,2215414551.035945,CeFi
9067,256317461.10675907,2021-02-12 00:00:00.000 UTC,2215414551.035945,Other
9068,875288890.4207615,2021-02-12 00:00:00.000 UTC,2215414551.035945,EOA
9069,0.0,2021-02-12 00:00:00.000 UTC,2215414551.035945,Treasury
9070,241713666.90068087,2021-02-12 00:00:00.000 UTC,2215414551.035945,Lending
9071,6964968.060787376,2021-02-12 00:00:00.000 UTC,2215414551.035945,Bridge
9072,6912926.508479996,2021-02-11 00:00:00.000 UTC,2175259292.080187,Bridge
9073,8505894.274895947,2021-02-11 00:00:00.000 UTC,2175259292.080187,Dai Savings
9074,85068907.73967026,2021-02-11 00:00:00.000 UTC,2175259292.080187,CeFi
9075,878800140.5411984,2021-02-11 00:00:00.000 UTC,2175259292.080187,EOA
9076,249449913.76126844,2021-02-11 00:00:00.000 UTC,2175259292.080187,Other
9077,249602841.25810376,2021-02-11 00:00:00.000 UTC,2175259292.080187,Lending
9078,696918667.9965699,2021-02-11 00:00:00.000 UTC,2175259292.080187,Dex
9079,0.0,2021-02-11 00:00:00.000 UTC,2175259292.080187,Treasury
9080,222581216.08317018,2021-02-10 00:00:00.000 UTC,2096319542.5237563,Lending
9081,843024205.8774028,2021-02-10 00:00:00.000 UTC,2096319542.5237563,EOA
9082,86956439.12868734,2021-02-10 00:00:00.000 UTC,2096319542.5237563,CeFi
9083,8463153.766446108,2021-02-10 00:00:00.000 UTC,2096319542.5237563,Dai Savings
9084,6741023.349994533,2021-02-10 00:00:00.000 UTC,2096319542.5237563,Bridge
9085,645927038.9226278,2021-02-10 00:00:00.000 UTC,2096319542.5237563,Dex
9086,0.0,2021-02-10 00:00:00.000 UTC,2096319542.5237563,Treasury
9087,282626465.3954274,2021-02-10 00:00:00.000 UTC,2096319542.5237563,Other
9088,4356597.761446635,2021-02-09 00:00:00.000 UTC,2081881375.5263786,Bridge
9089,84465892.64278379,2021-02-09 00:00:00.000 UTC,2081881375.5263786,CeFi
9090,840371787.1157066,2021-02-09 00:00:00.000 UTC,2081881375.5263786,EOA
9091,211773431.42650267,2021-02-09 00:00:00.000 UTC,2081881375.5263786,Lending
9092,268869461.04112095,2021-02-09 00:00:00.000 UTC,2081881375.5263786,Other
9093,663539147.2394936,2021-02-09 00:00:00.000 UTC,2081881375.5263786,Dex
9094,8505058.299324349,2021-02-09 00:00:00.000 UTC,2081881375.5263786,Dai Savings
9095,0.0,2021-02-09 00:00:00.000 UTC,2081881375.5263786,Treasury
9096,620416720.0177563,2021-02-08 00:00:00.000 UTC,2012323230.073709,Dex
9097,216712513.96042946,2021-02-08 00:00:00.000 UTC,2012323230.073709,Other
9098,841894054.6207134,2021-02-08 00:00:00.000 UTC,2012323230.073709,EOA
9099,229811930.5972965,2021-02-08 00:00:00.000 UTC,2012323230.073709,Lending
9100,3463075.2961723707,2021-02-08 00:00:00.000 UTC,2012323230.073709,Bridge
9101,8394030.666704727,2021-02-08 00:00:00.000 UTC,2012323230.073709,Dai Savings
9102,0.0,2021-02-08 00:00:00.000 UTC,2012323230.073709,Treasury
9103,91630904.91463631,2021-02-08 00:00:00.000 UTC,2012323230.073709,CeFi
9104,203368137.02027416,2021-02-07 00:00:00.000 UTC,1908370676.3021524,Lending
9105,0.0,2021-02-07 00:00:00.000 UTC,1908370676.3021524,Treasury
9106,3367696.3607889274,2021-02-07 00:00:00.000 UTC,1908370676.3021524,Bridge
9107,90418876.96435285,2021-02-07 00:00:00.000 UTC,1908370676.3021524,CeFi
9108,8401073.59035204,2021-02-07 00:00:00.000 UTC,1908370676.3021524,Dai Savings
9109,212805304.56701005,2021-02-07 00:00:00.000 UTC,1908370676.3021524,Other
9110,584561886.6383431,2021-02-07 00:00:00.000 UTC,1908370676.3021524,Dex
9111,805447701.1610315,2021-02-07 00:00:00.000 UTC,1908370676.3021524,EOA
9112,210112620.94679365,2021-02-06 00:00:00.000 UTC,1966415675.792747,Other
9113,657462684.8399802,2021-02-06 00:00:00.000 UTC,1966415675.792747,Dex
9114,8408467.80251204,2021-02-06 00:00:00.000 UTC,1966415675.792747,Dai Savings
9115,91824161.81529593,2021-02-06 00:00:00.000 UTC,1966415675.792747,CeFi
9116,228129241.25294593,2021-02-06 00:00:00.000 UTC,1966415675.792747,Lending
9117,3375044.7198700267,2021-02-06 00:00:00.000 UTC,1966415675.792747,Bridge
9118,767103454.4153494,2021-02-06 00:00:00.000 UTC,1966415675.792747,EOA
9119,0.0,2021-02-06 00:00:00.000 UTC,1966415675.792747,Treasury
9120,760165017.3700287,2021-02-05 00:00:00.000 UTC,1929200988.7419112,EOA
9121,0.0,2021-02-05 00:00:00.000 UTC,1929200988.7419112,Treasury
9122,8282215.584777396,2021-02-05 00:00:00.000 UTC,1929200988.7419112,Dai Savings
9123,209863529.69888484,2021-02-05 00:00:00.000 UTC,1929200988.7419112,Other
9124,239482242.38127887,2021-02-05 00:00:00.000 UTC,1929200988.7419112,Lending
9125,3229687.3823254453,2021-02-05 00:00:00.000 UTC,1929200988.7419112,Bridge
9126,88605937.35821159,2021-02-05 00:00:00.000 UTC,1929200988.7419112,CeFi
9127,619572358.9664043,2021-02-05 00:00:00.000 UTC,1929200988.7419112,Dex
9128,3043602.319543655,2021-02-04 00:00:00.000 UTC,1865926580.2759686,Bridge
9129,732419069.9266896,2021-02-04 00:00:00.000 UTC,1865926580.2759686,EOA
9130,577302189.1018978,2021-02-04 00:00:00.000 UTC,1865926580.2759686,Dex
9131,0.0,2021-02-04 00:00:00.000 UTC,1865926580.2759686,Treasury
9132,186032643.22868797,2021-02-04 00:00:00.000 UTC,1865926580.2759686,Other
9133,266841422.23793516,2021-02-04 00:00:00.000 UTC,1865926580.2759686,Lending
9134,8144745.084777397,2021-02-04 00:00:00.000 UTC,1865926580.2759686,Dai Savings
9135,92142908.37643692,2021-02-04 00:00:00.000 UTC,1865926580.2759686,CeFi
9136,574904323.8538986,2021-02-03 00:00:00.000 UTC,1845449525.872591,Dex
9137,263118982.5215521,2021-02-03 00:00:00.000 UTC,1845449525.872591,Lending
9138,7949508.845835454,2021-02-03 00:00:00.000 UTC,1845449525.872591,Dai Savings
9139,721003797.2008815,2021-02-03 00:00:00.000 UTC,1845449525.872591,EOA
9140,0.0,2021-02-03 00:00:00.000 UTC,1845449525.872591,Treasury
9141,88447982.25393617,2021-02-03 00:00:00.000 UTC,1845449525.872591,CeFi
9142,187050754.38739443,2021-02-03 00:00:00.000 UTC,1845449525.872591,Other
9143,2974176.8090929617,2021-02-03 00:00:00.000 UTC,1845449525.872591,Bridge
9144,184826225.1868503,2021-02-02 00:00:00.000 UTC,1803891352.1143541,Other
9145,7792036.549273966,2021-02-02 00:00:00.000 UTC,1803891352.1143541,Dai Savings
9146,713614279.3513042,2021-02-02 00:00:00.000 UTC,1803891352.1143541,EOA
9147,261133515.1260248,2021-02-02 00:00:00.000 UTC,1803891352.1143541,Lending
9148,0.0,2021-02-02 00:00:00.000 UTC,1803891352.1143541,Treasury
9149,2861410.7284454294,2021-02-02 00:00:00.000 UTC,1803891352.1143541,Bridge
9150,545978020.6048371,2021-02-02 00:00:00.000 UTC,1803891352.1143541,Dex
9151,87685864.56761836,2021-02-02 00:00:00.000 UTC,1803891352.1143541,CeFi
9152,668974437.58648,2021-02-01 00:00:00.000 UTC,1753907772.1941807,EOA
9153,89350268.89280586,2021-02-01 00:00:00.000 UTC,1753907772.1941807,CeFi
9154,7456787.266556966,2021-02-01 00:00:00.000 UTC,1753907772.1941807,Dai Savings
9155,533745709.44106007,2021-02-01 00:00:00.000 UTC,1753907772.1941807,Dex
9156,178404984.5154431,2021-02-01 00:00:00.000 UTC,1753907772.1941807,Other
9157,273127306.120259,2021-02-01 00:00:00.000 UTC,1753907772.1941807,Lending
9158,2848278.371575625,2021-02-01 00:00:00.000 UTC,1753907772.1941807,Bridge
9159,0.0,2021-02-01 00:00:00.000 UTC,1753907772.1941807,Treasury
9160,181259964.1075281,2021-01-31 00:00:00.000 UTC,1733089926.5047421,Other
9161,278296092.6286719,2021-01-31 00:00:00.000 UTC,1733089926.5047421,Lending
9162,2831205.6961432593,2021-01-31 00:00:00.000 UTC,1733089926.5047421,Bridge
9163,7270683.655754796,2021-01-31 00:00:00.000 UTC,1733089926.5047421,Dai Savings
9164,92475826.96004863,2021-01-31 00:00:00.000 UTC,1733089926.5047421,CeFi
9165,0.0,2021-01-31 00:00:00.000 UTC,1733089926.5047421,Treasury
9166,646012277.4823598,2021-01-31 00:00:00.000 UTC,1733089926.5047421,EOA
9167,524943875.9742355,2021-01-31 00:00:00.000 UTC,1733089926.5047421,Dex
9168,640002182.4563236,2021-01-30 00:00:00.000 UTC,1741021483.9419746,EOA
9169,0.0,2021-01-30 00:00:00.000 UTC,1741021483.9419746,Treasury
9170,277365156.4102914,2021-01-30 00:00:00.000 UTC,1741021483.9419746,Lending
9171,538167212.9793893,2021-01-30 00:00:00.000 UTC,1741021483.9419746,Dex
9172,92030206.889218,2021-01-30 00:00:00.000 UTC,1741021483.9419746,CeFi
9173,2804823.2167749475,2021-01-30 00:00:00.000 UTC,1741021483.9419746,Bridge
9174,7406049.888156402,2021-01-30 00:00:00.000 UTC,1741021483.9419746,Dai Savings
9175,183245852.10182092,2021-01-30 00:00:00.000 UTC,1741021483.9419746,Other
9176,91295696.49039872,2021-01-29 00:00:00.000 UTC,1713791732.8932886,CeFi
9177,181477880.40078455,2021-01-29 00:00:00.000 UTC,1713791732.8932886,Other
9178,506744603.8862231,2021-01-29 00:00:00.000 UTC,1713791732.8932886,Dex
9179,273530879.6260928,2021-01-29 00:00:00.000 UTC,1713791732.8932886,Lending
9180,0.0,2021-01-29 00:00:00.000 UTC,1713791732.8932886,Treasury
9181,2713325.215016216,2021-01-29 00:00:00.000 UTC,1713791732.8932886,Bridge
9182,7315268.098324628,2021-01-29 00:00:00.000 UTC,1713791732.8932886,Dai Savings
9183,650714079.1764487,2021-01-29 00:00:00.000 UTC,1713791732.8932886,EOA
9184,78900515.36501929,2021-01-28 00:00:00.000 UTC,1691783708.9332287,CeFi
9185,0.0,2021-01-28 00:00:00.000 UTC,1691783708.9332287,Treasury
9186,277810945.4027303,2021-01-28 00:00:00.000 UTC,1691783708.9332287,Lending
9187,2653128.783257789,2021-01-28 00:00:00.000 UTC,1691783708.9332287,Bridge
9188,499881508.0438092,2021-01-28 00:00:00.000 UTC,1691783708.9332287,Dex
9189,7153141.024113754,2021-01-28 00:00:00.000 UTC,1691783708.9332287,Dai Savings
9190,168478382.44169137,2021-01-28 00:00:00.000 UTC,1691783708.9332287,Other
9191,656906087.8726071,2021-01-28 00:00:00.000 UTC,1691783708.9332287,EOA
9192,283054983.47250664,2021-01-27 00:00:00.000 UTC,1675199204.418485,Lending
9193,507767792.0194064,2021-01-27 00:00:00.000 UTC,1675199204.418485,Dex
9194,2512922.2813655934,2021-01-27 00:00:00.000 UTC,1675199204.418485,Bridge
9195,6954228.8503185045,2021-01-27 00:00:00.000 UTC,1675199204.418485,Dai Savings
9196,636956405.3642979,2021-01-27 00:00:00.000 UTC,1675199204.418485,EOA
9197,73139640.06027403,2021-01-27 00:00:00.000 UTC,1675199204.418485,CeFi
9198,0.0,2021-01-27 00:00:00.000 UTC,1675199204.418485,Treasury
9199,164813232.37031576,2021-01-27 00:00:00.000 UTC,1675199204.418485,Other
9200,0.0,2021-01-26 00:00:00.000 UTC,1655858593.2151055,Treasury
9201,7113893.169496998,2021-01-26 00:00:00.000 UTC,1655858593.2151055,Dai Savings
9202,620099802.6426088,2021-01-26 00:00:00.000 UTC,1655858593.2151055,EOA
9203,66002870.80485053,2021-01-26 00:00:00.000 UTC,1655858593.2151055,CeFi
9204,2453846.6107304962,2021-01-26 00:00:00.000 UTC,1655858593.2151055,Bridge
9205,296956575.82887316,2021-01-26 00:00:00.000 UTC,1655858593.2151055,Lending
9206,155302810.39754388,2021-01-26 00:00:00.000 UTC,1655858593.2151055,Other
9207,507928793.76100147,2021-01-26 00:00:00.000 UTC,1655858593.2151055,Dex
9208,633112044.1233618,2021-01-25 00:00:00.000 UTC,1647356774.0821705,EOA
9209,509089029.70641506,2021-01-25 00:00:00.000 UTC,1647356774.0821705,Dex
9210,278945665.2747461,2021-01-25 00:00:00.000 UTC,1647356774.0821705,Lending
9211,0.0,2021-01-25 00:00:00.000 UTC,1647356774.0821705,Treasury
9212,63663548.891758025,2021-01-25 00:00:00.000 UTC,1647356774.0821705,CeFi
9213,2415088.9894813,2021-01-25 00:00:00.000 UTC,1647356774.0821705,Bridge
9214,152957994.7421615,2021-01-25 00:00:00.000 UTC,1647356774.0821705,Other
9215,7173402.354246879,2021-01-25 00:00:00.000 UTC,1647356774.0821705,Dai Savings
9216,2417567.4755707816,2021-01-24 00:00:00.000 UTC,1614869404.9983566,Bridge
9217,0.0,2021-01-24 00:00:00.000 UTC,1614869404.9983566,Treasury
9218,615279811.134091,2021-01-24 00:00:00.000 UTC,1614869404.9983566,EOA
9219,161165891.74404517,2021-01-24 00:00:00.000 UTC,1614869404.9983566,Other
9220,498105563.40236795,2021-01-24 00:00:00.000 UTC,1614869404.9983566,Dex
9221,271234109.46010053,2021-01-24 00:00:00.000 UTC,1614869404.9983566,Lending
9222,59841978.40285385,2021-01-24 00:00:00.000 UTC,1614869404.9983566,CeFi
9223,6824483.379327332,2021-01-24 00:00:00.000 UTC,1614869404.9983566,Dai Savings
9224,6711519.458132165,2021-01-23 00:00:00.000 UTC,1561390693.6856015,Dai Savings
9225,60908109.25212271,2021-01-23 00:00:00.000 UTC,1561390693.6856015,CeFi
9226,468160773.16109645,2021-01-23 00:00:00.000 UTC,1561390693.6856015,Dex
9227,0.0,2021-01-23 00:00:00.000 UTC,1561390693.6856015,Treasury
9228,272135758.14834225,2021-01-23 00:00:00.000 UTC,1561390693.6856015,Lending
9229,152828569.704451,2021-01-23 00:00:00.000 UTC,1561390693.6856015,Other
9230,2411257.494295188,2021-01-23 00:00:00.000 UTC,1561390693.6856015,Bridge
9231,598234706.4671615,2021-01-23 00:00:00.000 UTC,1561390693.6856015,EOA
9232,236167364.98258737,2021-01-22 00:00:00.000 UTC,1522007330.0978003,Lending
9233,150950258.2798477,2021-01-22 00:00:00.000 UTC,1522007330.0978003,Other
9234,0.0,2021-01-22 00:00:00.000 UTC,1522007330.0978003,Treasury
9235,6572460.2315541115,2021-01-22 00:00:00.000 UTC,1522007330.0978003,Dai Savings
9236,64530327.73878631,2021-01-22 00:00:00.000 UTC,1522007330.0978003,CeFi
9237,596633394.6314913,2021-01-22 00:00:00.000 UTC,1522007330.0978003,EOA
9238,464797371.0462775,2021-01-22 00:00:00.000 UTC,1522007330.0978003,Dex
9239,2356153.187256226,2021-01-22 00:00:00.000 UTC,1522007330.0978003,Bridge
9240,148132852.5233351,2021-01-21 00:00:00.000 UTC,1467296711.625824,Other
9241,6292473.888711597,2021-01-21 00:00:00.000 UTC,1467296711.625824,Dai Savings
9242,2311543.9586485485,2021-01-21 00:00:00.000 UTC,1467296711.625824,Bridge
9243,607991288.399745,2021-01-21 00:00:00.000 UTC,1467296711.625824,EOA
9244,0.0,2021-01-21 00:00:00.000 UTC,1467296711.625824,Treasury
9245,429414081.9446887,2021-01-21 00:00:00.000 UTC,1467296711.625824,Dex
9246,73097802.83520281,2021-01-21 00:00:00.000 UTC,1467296711.625824,CeFi
9247,200056668.0754924,2021-01-21 00:00:00.000 UTC,1467296711.625824,Lending
9248,2320798.9027574095,2021-01-20 00:00:00.000 UTC,1492013905.5151901,Bridge
9249,141902740.76450574,2021-01-20 00:00:00.000 UTC,1492013905.5151901,Other
9250,73017195.41467623,2021-01-20 00:00:00.000 UTC,1492013905.5151901,CeFi
9251,0.0,2021-01-20 00:00:00.000 UTC,1492013905.5151901,Treasury
9252,6518714.698370175,2021-01-20 00:00:00.000 UTC,1492013905.5151901,Dai Savings
9253,480392806.14186645,2021-01-20 00:00:00.000 UTC,1492013905.5151901,Dex
9254,614238778.4097086,2021-01-20 00:00:00.000 UTC,1492013905.5151901,EOA
9255,173622871.18330544,2021-01-20 00:00:00.000 UTC,1492013905.5151901,Lending
9256,0.0,2021-01-19 00:00:00.000 UTC,1492422219.322379,Treasury
9257,6470334.895496701,2021-01-19 00:00:00.000 UTC,1492422219.322379,Dai Savings
9258,2303220.4791824077,2021-01-19 00:00:00.000 UTC,1492422219.322379,Bridge
9259,610619289.6828327,2021-01-19 00:00:00.000 UTC,1492422219.322379,EOA
9260,168706218.0685862,2021-01-19 00:00:00.000 UTC,1492422219.322379,Lending
9261,69852288.87347272,2021-01-19 00:00:00.000 UTC,1492422219.322379,CeFi
9262,490269714.602966,2021-01-19 00:00:00.000 UTC,1492422219.322379,Dex
9263,144201152.7198424,2021-01-19 00:00:00.000 UTC,1492422219.322379,Other
9264,461203320.866767,2021-01-18 00:00:00.000 UTC,1482991914.7631924,Dex
9265,181165513.25598192,2021-01-18 00:00:00.000 UTC,1482991914.7631924,Lending
9266,138536918.40412712,2021-01-18 00:00:00.000 UTC,1482991914.7631924,Other
9267,627468329.1388679,2021-01-18 00:00:00.000 UTC,1482991914.7631924,EOA
9268,66112790.37663712,2021-01-18 00:00:00.000 UTC,1482991914.7631924,CeFi
9269,2218618.5919299563,2021-01-18 00:00:00.000 UTC,1482991914.7631924,Bridge
9270,0.0,2021-01-18 00:00:00.000 UTC,1482991914.7631924,Treasury
9271,6286424.128881547,2021-01-18 00:00:00.000 UTC,1482991914.7631924,Dai Savings
9272,0.0,2021-01-17 00:00:00.000 UTC,1462554140.098537,Treasury
9273,462616245.29222816,2021-01-17 00:00:00.000 UTC,1462554140.098537,Dex
9274,619667489.9757327,2021-01-17 00:00:00.000 UTC,1462554140.098537,EOA
9275,174535098.47954446,2021-01-17 00:00:00.000 UTC,1462554140.098537,Lending
9276,61737973.50761553,2021-01-17 00:00:00.000 UTC,1462554140.098537,CeFi
9277,135770582.5070446,2021-01-17 00:00:00.000 UTC,1462554140.098537,Other
9278,6062216.437499283,2021-01-17 00:00:00.000 UTC,1462554140.098537,Dai Savings
9279,2164533.898872385,2021-01-17 00:00:00.000 UTC,1462554140.098537,Bridge
9280,478972454.76075304,2021-01-16 00:00:00.000 UTC,1461097141.9447818,Dex
9281,614536159.5321156,2021-01-16 00:00:00.000 UTC,1461097141.9447818,EOA
9282,60761898.81678924,2021-01-16 00:00:00.000 UTC,1461097141.9447818,CeFi
9283,0.0,2021-01-16 00:00:00.000 UTC,1461097141.9447818,Treasury
9284,2151754.819402565,2021-01-16 00:00:00.000 UTC,1461097141.9447818,Bridge
9285,5588380.534429355,2021-01-16 00:00:00.000 UTC,1461097141.9447818,Dai Savings
9286,134664695.13817796,2021-01-16 00:00:00.000 UTC,1461097141.9447818,Other
9287,164421798.3431141,2021-01-16 00:00:00.000 UTC,1461097141.9447818,Lending
9288,5118418.842446121,2021-01-15 00:00:00.000 UTC,1374984630.6617103,Dai Savings
9289,82121026.72181456,2021-01-15 00:00:00.000 UTC,1374984630.6617103,Lending
9290,638787299.1901653,2021-01-15 00:00:00.000 UTC,1374984630.6617103,EOA
9291,2132315.8212540005,2021-01-15 00:00:00.000 UTC,1374984630.6617103,Bridge
9292,450394751.5724426,2021-01-15 00:00:00.000 UTC,1374984630.6617103,Dex
9293,58161808.7994993,2021-01-15 00:00:00.000 UTC,1374984630.6617103,CeFi
9294,138269009.71408838,2021-01-15 00:00:00.000 UTC,1374984630.6617103,Other
9295,0.0,2021-01-15 00:00:00.000 UTC,1374984630.6617103,Treasury
9296,702630756.964912,2021-01-14 00:00:00.000 UTC,1483527734.8020701,EOA
9297,2055320.7095631952,2021-01-14 00:00:00.000 UTC,1483527734.8020701,Bridge
9298,131993372.88229066,2021-01-14 00:00:00.000 UTC,1483527734.8020701,Other
9299,47775518.97132285,2021-01-14 00:00:00.000 UTC,1483527734.8020701,CeFi
